Event,Timestamp_ns,ms_since_last,s_since_last
screen_presented,167617034780900,0,0.0
button_click:actual_audio,167654752776600,37717.996,37.717996
button_click:target_0,167656327312900,1574.536,1.574536
button_click:target_1,167658343912600,2016.600,2.016600
button_click:target_2,167661116873300,2772.961,2.772961
button_click:actual_audio,167662944022800,1827.149,1.827149
button_click:distractor_0,167664269140300,1325.118,1.325117
button_click:distractor_1,167666600375400,2331.235,2.331235
button_click:distractor_2,167668804753700,2204.378,2.204378
button_click:actual_audio,167670318391600,1513.638,1.513638
button_click:target_0,167672146965200,1828.574,1.828574
button_click:distractor_0,167674668474000,2521.509,2.521509
button_click:target_0,167676874219600,2205.746,2.205746
button_click:target_1,167679525448800,2651.229,2.651229
button_click:distractor_1,167681673614900,2148.166,2.148166
button_click:target_1,167684067436900,2393.822,2.393822
button_click:target_2,167687471893700,3404.457,3.404457
button_click:distractor_2,167690247173100,2775.279,2.775279
button_click:target_2,167693903929100,3656.756,3.656756
button_click:continue,167695480066300,1576.137,1.576137
