subject_number,block_name,trial_number,play_count,timestamp
03292026001,imagined_sentence,15,3,2026-03-29 13:26:54
03292026001,imagined_sentence,30,3,2026-03-29 13:28:19
03292026001,imagined_sentence,45,3,2026-03-29 13:29:32
03292026001,imagined_sentence,60,3,2026-03-29 13:30:39
03292026001,imagined_sentence,75,3,2026-03-29 13:31:45
03292026001,imagined_sentence,90,3,2026-03-29 13:32:56
03292026001,imagined_sentence,105,3,2026-03-29 13:34:09
03292026001,imagined_sentence,120,3,2026-03-29 13:35:32
03292026001,imagined_sentence,135,3,2026-03-29 13:36:43
