Subject Number,Block Scheme,Stimulus Number,Stimulus Type,Subject Response,Play Count,Trial Start Timestamp,Play Button Clicked Timestamp,Audio Start Timestamp,Audio End Timestamp,Subject Response Timestamp
02242025001,full_sentence,80741,target,target,1,34507678974300,34509932630200,34509932630700,34511822630700,34523768614500
02242025001,full_sentence,930786,distractor,distractor,1,34525771831500,34530070387400,34530070388000,34531960388000,34537480767200
02242025001,full_sentence,2645024,distractor,target,1,34539483918300,34544491002900,34544491003200,34546381003200,34548235434300
02242025001,full_sentence,847501,distractor,target,1,34550239882400,34551428109500,34551428109800,34553318109800,34557506826600
02242025001,full_sentence,1974580,distractor,target,1,34559510303000,34561218372700,34561218373100,34563108373100,34575857896600
02242025001,full_sentence,1921945,distractor,distractor,1,34577862202800,34578658870200,34578658870700,34580548870700,34582446750300
02242025001,full_sentence,2474088,target,distractor,1,34584449836100,34585548689500,34585548689900,34587438689900,34594508532600
02242025001,full_sentence,2216495,target,target,1,34596511600000,34597499263100,34597499263400,34599389263400,34603495774900
02242025001,full_sentence,490292,distractor,target,1,34605498795700,34609109708700,34609109709000,34610999709000,34619544968200
02242025001,full_sentence,2514923,target,target,1,34621548016800,34622678070500,34622678070800,34624568070800,34626811367800
02242025001,full_sentence,1067883,distractor,distractor,1,34628814996700,34630020790600,34630020791000,34631910791000,34633273179800
02242025001,full_sentence,1797030,distractor,distractor,1,34635276619200,34636177542900,34636177543300,34638067543300,34641865419400
02242025001,full_sentence,1430067,target,target,1,34643868718800,34644771055600,34644771056000,34646661056000,34648675811300
02242025001,full_sentence,1372543,distractor,distractor,1,34650678762600,34651462130200,34651462130500,34653352130500,34656169774400
02242025001,full_sentence,1286055,distractor,distractor,1,34658173256900,34658923242700,34658923243200,34660813243200,34665840942400
02242025001,full_sentence,2634690,distractor,distractor,1,34683377027400,34685178777500,34685178777700,34687068777700,34692150548400
02242025001,full_sentence,2070670,target,distractor,1,34694153246600,34694873780400,34694873780700,34696763780700,34699981532900
02242025001,full_sentence,1248677,distractor,target,1,34701984456900,34702683388500,34702683388800,34704573388800,34711355161300
02242025001,full_sentence,1361457,target,distractor,1,34713358640600,34714173320300,34714173320600,34716063320600,34722342527600
02242025001,full_sentence,552066,distractor,distractor,1,34724345464100,34725145856600,34725145857100,34727035857100,34729171230800
02242025001,full_sentence,2501681,target,distractor,1,34731174045600,34732017462500,34732017462800,34733907462800,34738096508500
02242025001,full_sentence,2649655,target,target,1,34740099588900,34740565486600,34740565487200,34742455487200,34746871916300
02242025001,full_sentence,1558811,target,distractor,1,34748874821600,34749436206500,34749436207100,34751326207100,34754162775700
02242025001,full_sentence,1841210,target,distractor,1,34756165480400,34756597755700,34756597756100,34758487756100,34761925345600
02242025001,full_sentence,1084017,target,target,1,34763928387600,34764509658200,34764509658500,34766399658500,34769509027700
02242025001,full_sentence,1556070,target,distractor,1,34771512704700,34771893036700,34771893037200,34773783037200,34775140359400
02242025001,full_sentence,1673452,distractor,distractor,1,34777143330000,34777602276800,34777602277100,34779492277100,34784496141700
02242025001,full_sentence,710781,target,target,1,34786499037500,34787227744900,34787227745300,34789117745300,34791906513900
02242025001,full_sentence,144254,distractor,distractor,1,34793909704100,34794492662700,34794492663000,34796382663000,34797719900200
02242025001,full_sentence,2675662,target,distractor,1,34799722731200,34800292190500,34800292190900,34802182190900,34804606123200
02242025001,full_sentence,135747,target,target,1,34828847151000,34829677650500,34829677650800,34831567650800,34834674372700
02242025001,full_sentence,1560586,distractor,distractor,1,34836677242800,34837065777300,34837065777700,34838955777700,34841735684400
02242025001,full_sentence,1881701,target,distractor,1,34843739206800,34844226159200,34844226159600,34846116159600,34848290523000
