Subject Number,Block Scheme,Stimulus Number,Stimulus Type,Subject Response,Play Count,Trial Start Timestamp,Play Button Clicked Timestamp,Audio Start Timestamp,Audio End Timestamp,Subject Response Timestamp
03202026001,imagined_sentence,1746525,target,target,1,810106504525800,810118630968700,810118630969700,810119300969700,810121345697600
03202026001,imagined_sentence,2115323,distractor,target,1,810123350825900,810126616164200,810126616164900,810127286164900,810129020154000
03202026001,imagined_sentence,2365445,target,distractor,1,810131024286200,810131388737000,810131388737600,810132058737600,810134954707900
03202026001,imagined_sentence,1192087,target,target,1,810136960257700,810139670087700,810139670088100,810140340088100,810141196669000
03202026001,imagined_sentence,1905895,target,distractor,1,810143200876900,810145723640800,810145723641400,810146393641400,810147477810100
03202026001,imagined_sentence,1206056,distractor,distractor,1,810149481355100,810150886564300,810150886564700,810151556564700,810152134146700
03202026001,imagined_sentence,201567,distractor,distractor,1,810154138333600,810156156606900,810156156607300,810156826607300,810158152252500
03202026001,imagined_sentence,708386,distractor,target,1,810160155370700,810161524797300,810161524798400,810162194798400,810163937259200
03202026001,imagined_sentence,279298,target,distractor,1,810165941352300,810166817430000,810166817430300,810167487430300,810167941781600
03202026001,imagined_sentence,1693893,target,target,1,810169946049100,810170610426300,810170610426700,810171280426700,810171917833400
03202026001,imagined_sentence,746920,distractor,distractor,1,810173921613600,810175880089200,810175880089600,810176550089600,810177884068000
03202026001,imagined_sentence,383122,distractor,distractor,1,810179887321100,810181259425000,810181259425400,810181929425400,810182470873900
03202026001,imagined_sentence,696985,target,target,1,810184475068900,810185651072400,810185651072700,810186321072700,810186845996000
03202026001,imagined_sentence,2030905,target,target,1,810188850301500,810190357822600,810190357823100,810191027823100,810191803078600
03202026001,imagined_sentence,1225298,target,target,1,810193806521800,810195632992900,810195632993300,810196302993300,810197030919200
03202026001,imagined_sentence,1269675,distractor,target,1,810209905873500,810210924658500,810210924659100,810211594659100,810214354539300
03202026001,imagined_sentence,1480814,target,target,1,810216357572700,810217968622900,810217968623300,810218638623300,810218954383200
03202026001,imagined_sentence,2107267,target,distractor,1,810220958254000,810222143437300,810222143437600,810222813437600,810223287961800
03202026001,imagined_sentence,592916,target,target,1,810225291182200,810226616294300,810226616294900,810227286294900,810227797781100
03202026001,imagined_sentence,1568904,distractor,target,1,810229803044800,810230542752500,810230542752800,810231212752800,810231444867100
03202026001,imagined_sentence,2035948,target,distractor,1,810233447959500,810234388585300,810234388585600,810235058585600,810236745807300
03202026001,imagined_sentence,2212503,target,target,1,810238749228200,810239901403200,810239901404200,810240571404200,810242879529900
03202026001,imagined_sentence,1823357,distractor,distractor,1,810244883273200,810246254569600,810246254570900,810246924570900,810248229465300
03202026001,imagined_sentence,2485538,distractor,distractor,1,810250232578200,810251758016900,810251758017200,810252428017200,810253249546500
03202026001,imagined_sentence,685150,target,target,1,810255253096900,810257150618100,810257150618600,810257820618600,810258064022300
03202026001,imagined_sentence,606192,distractor,distractor,1,810260067809800,810261643862900,810261643863100,810262313863100,810262891163400
03202026001,imagined_sentence,955718,target,distractor,1,810264894943600,810266820456100,810266820456600,810267490456600,810268000675900
03202026001,imagined_sentence,2583835,distractor,target,1,810270005766200,810271785660500,810271785660900,810272455660900,810272774123400
03202026001,imagined_sentence,476253,distractor,distractor,1,810274778123500,810275258648800,810275258649100,810275928649100,810276450770000
03202026001,imagined_sentence,2241357,target,distractor,1,810278453780600,810280234502200,810280234502800,810280904502800,810281408314600
03202026001,imagined_sentence,458777,distractor,distractor,1,810296535834300,810298631347500,810298631348000,810299301348000,810299449527900
03202026001,imagined_sentence,1779454,distractor,target,1,810301453633600,810302599854900,810302599855500,810303269855500,810303564010500
03202026001,imagined_sentence,2522869,target,distractor,1,810305567245700,810306919834500,810306919834900,810307589834900,810308448576500
03202026001,imagined_sentence,1761229,distractor,distractor,1,810310451610100,810311885132800,810311885133200,810312555133200,810312776522100
03202026001,imagined_sentence,785460,target,distractor,1,810314779915300,810316322911100,810316322911600,810316992911600,810317570690700
03202026001,imagined_sentence,214879,target,distractor,1,810319574085900,810321703641500,810321703641800,810322373641800,810322917994000
03202026001,imagined_sentence,2455734,distractor,target,1,810324921441500,810327699198000,810327699198200,810328369198200,810328692939900
03202026001,imagined_sentence,2389297,distractor,distractor,1,810330696876900,810332695733000,810332695733600,810333365733600,810333832972600
03202026001,imagined_sentence,1946948,target,distractor,1,810335837232200,810337896936600,810337896937100,810338566937100,810338910867300
03202026001,imagined_sentence,1702273,target,distractor,1,810340915213400,810342718565900,810342718566500,810343388566500,810343951697600
03202026001,imagined_sentence,894078,target,distractor,1,810345954662100,810347450567000,810347450567500,810348120567500,810348663355500
03202026001,imagined_sentence,2205405,target,distractor,1,810350667507100,810352823140300,810352823140800,810353493140800,810353839993000
03202026001,imagined_sentence,765496,target,target,1,810355843958300,810359583990800,810359583991200,810360253991200,810360629963500
03202026001,imagined_sentence,2357409,target,distractor,1,810362634248400,810366099251700,810366099251900,810366769251900,810367433908900
03202026001,imagined_sentence,138781,target,target,1,810369438396500,810372975189300,810372975189700,810373645189700,810374062278400
03202026001,imagined_sentence,1050074,target,distractor,1,810393943501800,810396514309300,810396514309600,810397184309600,810400134991700
03202026001,imagined_sentence,988974,target,target,1,810402138780700,810403517398300,810403517398900,810404187398900,810404361801500
03202026001,imagined_sentence,770646,distractor,distractor,1,810406365569200,810407906233600,810407906234200,810408576234200,810408841029100
03202026001,imagined_sentence,2540015,distractor,distractor,1,810410844062000,810412401460400,810412401460800,810413071460800,810413349186100
03202026001,imagined_sentence,6207,target,target,1,810415353109800,810417038464000,810417038464300,810417708464300,810418424627800
03202026001,imagined_sentence,1471313,distractor,distractor,1,810420428338700,810422042275500,810422042276000,810422712276000,810423215867800
03202026001,imagined_sentence,603509,target,distractor,1,810425219423500,810427097782900,810427097783300,810427767783300,810428168430500
03202026001,imagined_sentence,550864,distractor,target,1,810430171991000,810431988798400,810431988798800,810432658798800,810433804781100
03202026001,imagined_sentence,1468650,distractor,distractor,1,810435807949400,810436445851100,810436445851500,810437115851500,810437816451000
03202026001,imagined_sentence,74527,distractor,distractor,1,810439819410100,810440228838300,810440228838600,810440898838600,810441369238600
03202026001,imagined_sentence,2304969,distractor,target,1,810443372770900,810444363860300,810444363861000,810445033861000,810445307342700
03202026001,imagined_sentence,2318346,distractor,target,1,810447310904800,810447905784700,810447905785000,810448575785000,810450376697300
03202026001,imagined_sentence,2233970,distractor,distractor,1,810452379980800,810453711571900,810453711572400,810454381572400,810456042289300
03202026001,imagined_sentence,2608377,distractor,distractor,1,810458045271000,810458814244400,810458814245800,810459484245800,810461105413900
03202026001,imagined_sentence,1289865,distractor,target,1,810463109059800,810463750026400,810463750026800,810464420026800,810464827037200
03202026001,imagined_sentence,627157,distractor,distractor,1,810481416653400,810482377942000,810482377942300,810483047942300,810483698335000
03202026001,imagined_sentence,2417183,target,target,1,810485701902100,810486406773600,810486406773900,810487076773900,810487403199600
03202026001,imagined_sentence,1736013,target,distractor,1,810489406331200,810489852425500,810489852425900,810490522425900,810491067149900
03202026001,imagined_sentence,291265,distractor,target,1,810493071172100,810493657810600,810493657810900,810494327810900,810494619225300
03202026001,imagined_sentence,1760150,target,distractor,1,810496623268000,810496959203800,810496959204100,810497629204100,810498920789200
03202026001,imagined_sentence,1152436,target,target,1,810500924212600,810501549784200,810501549784500,810502219784500,810502497150100
03202026001,imagined_sentence,2536695,distractor,target,1,810504500772200,810505484053700,810505484054000,810506154054000,810506460015400
03202026001,imagined_sentence,230438,distractor,target,1,810508463442300,810509190601900,810509190602200,810509860602200,810510070983200
03202026001,imagined_sentence,2306490,distractor,distractor,1,810512074672300,810513126731500,810513126732900,810513796732900,810515319087200
03202026001,imagined_sentence,83647,distractor,distractor,1,810517322895100,810517409253800,810517409254600,810518079254600,810519646098600
03202026001,imagined_sentence,2514632,distractor,target,1,810521649066200,810524062376400,810524062376800,810524732376800,810524931666100
03202026001,imagined_sentence,2685736,distractor,target,1,810526934753400,810528637963900,810528637964100,810529307964100,810530197507800
03202026001,imagined_sentence,1806338,target,distractor,1,810532200712800,810533490658100,810533490658400,810534160658400,810534922737800
03202026001,imagined_sentence,1535124,target,distractor,1,810536926605300,810537659185500,810537659185900,810538329185900,810538914902700
03202026001,imagined_sentence,524535,distractor,target,1,810540918691300,810541335071300,810541335071700,810542005071700,810542261731500
03202026001,imagined_sentence,2081813,distractor,distractor,1,810564997732900,810566185761100,810566185761700,810566855761700,810567609676700
03202026001,imagined_sentence,1182143,target,target,1,810569613615700,810570603930800,810570603931300,810571273931300,810571773581600
03202026001,imagined_sentence,1130295,distractor,target,1,810573778146500,810575127353100,810575127353500,810575797353500,810575894966000
03202026001,imagined_sentence,780158,target,target,1,810577898275800,810579311313900,810579311314300,810579981314300,810581705290300
03202026001,imagined_sentence,334176,distractor,target,1,810583709055100,810585205203700,810585205204100,810585875204100,810586183673300
03202026001,imagined_sentence,1793105,target,target,1,810588186910100,810589787465800,810589787466100,810590457466100,810590576151600
03202026001,imagined_sentence,2260363,target,target,1,810592579704800,810594149566100,810594149566500,810594819566500,810594956836700
03202026001,imagined_sentence,1848811,target,target,1,810596960643800,810597969666700,810597969667400,810598639667400,810598860192700
03202026001,imagined_sentence,2274164,target,distractor,1,810600864357300,810602427565700,810602427566200,810603097566200,810604073974100
03202026001,imagined_sentence,1625672,distractor,distractor,1,810606077637500,810607448522600,810607448523300,810608118523300,810608934673600
03202026001,imagined_sentence,1929764,target,distractor,1,810610937727200,810612156317300,810612156317600,810612826317600,810614196178600
03202026001,imagined_sentence,1102783,distractor,target,1,810616200252500,810617551232300,810617551232600,810618221232600,810619188706100
03202026001,imagined_sentence,2209754,distractor,target,1,810621192066600,810622194287700,810622194288200,810622864288200,810624403044300
03202026001,imagined_sentence,2066255,target,target,1,810626406428500,810628098953100,810628098953500,810628768953500,810629582064300
03202026001,imagined_sentence,1263190,distractor,target,1,810631585252800,810633340135500,810633340135800,810634010135800,810634362485800
03202026001,imagined_sentence,307913,target,distractor,1,810658713097700,810660322971100,810660322971700,810660992971700,810661515134000
03202026001,imagined_sentence,1882578,target,distractor,1,810663518395700,810664068328200,810664068328700,810664738328700,810666913459300
03202026001,imagined_sentence,1386370,distractor,target,1,810668917092700,810669506028800,810669506029100,810670176029100,810670384785200
03202026001,imagined_sentence,1916328,target,target,1,810672388350000,810673324386900,810673324387200,810673994387200,810674708780400
03202026001,imagined_sentence,290031,distractor,target,1,810676711726500,810677244379600,810677244380000,810677914380000,810678049128100
03202026001,imagined_sentence,1588337,target,target,1,810680052288400,810680929789000,810680929789300,810681599789300,810681807618800
03202026001,imagined_sentence,1022427,target,target,1,810683811422500,810684788889200,810684788889600,810685458889600,810685788317100
03202026001,imagined_sentence,852895,distractor,target,1,810687791823400,810689035259500,810689035260000,810689705260000,810689912170300
03202026001,imagined_sentence,1128380,target,target,1,810691915659600,810693323899300,810693323899700,810693993899700,810694201596400
03202026001,imagined_sentence,1592129,distractor,target,1,810696204456100,810697293167600,810697293168000,810697963168000,810698104166200
03202026001,imagined_sentence,1300288,target,target,1,810700107049300,810701395051800,810701395052100,810702065052100,810702453796600
03202026001,imagined_sentence,150539,target,target,1,810704457201300,810705573945300,810705573945800,810706243945800,810706544425100
03202026001,imagined_sentence,1416385,distractor,distractor,1,810708548196800,810709185804200,810709185804500,810709855804500,810710252433500
03202026001,imagined_sentence,1194259,distractor,target,1,810712256295200,810712778598400,810712778598600,810713448598600,810713834107700
