sample_idx,time_sec,wall_c,wall_energy,tt_mean_product,dd_mean_product,td_mean_product,tt_sign_agree,dd_sign_agree,tt_var_across,dd_var_across
435,0.054375,-703.910472972973,495489.9539610346,-33224.50324019921,-10696.49509857767,-6090.022101342452,0.5266666666666666,0.5533333333333333,5229909.313355122,4993481.843268686
436,0.0545,-221.91047297297297,49244.25801508857,-41050.12734159587,42888.89955883806,69.36670523413939,0.52,0.5666666666666667,6157528.02026733,5705223.890331992
437,0.054625,229.08952702702703,52482.01139346695,-13460.105647841749,41621.25516089976,-47370.96173354961,0.5333333333333333,0.52,6241057.514506012,5715523.725518218
438,0.05475,680.089527027027,462521.76477184525,25925.904359413853,-23858.04584411854,27170.133087756654,0.5533333333333333,0.54,5053925.230728482,5436049.403973687
439,0.054875,1098.089527027027,1205800.60936644,-11826.576807524902,-10709.34072219464,-23737.992213009107,0.52,0.5066666666666667,5032286.168251279,5497564.458838251
440,0.055,1420.089527027027,2016654.2647718454,-21423.35686629507,-33326.887902314345,4661.216026630529,0.5266666666666666,0.5066666666666667,4694877.053882121,5329035.056013866
441,0.055125,1678.089527027027,2815984.4607177917,-36451.176469233586,28799.16230673703,-769.5958692553656,0.54,0.5133333333333333,5468993.217579653,5800709.619498509
442,0.05525,1855.089527027027,3441357.153285359,46444.789038898685,-6849.7480333380145,47441.94883238121,0.5266666666666666,0.5133333333333333,5433687.626008456,5111329.824090838
443,0.055375,1951.089527027027,3806750.342474548,-30898.899270400543,-4611.963081255012,-8296.149239946026,0.5066666666666667,0.5466666666666666,4959490.836592533,5461727.351706319
444,0.0555,1967.089527027027,3869441.207339413,230959.1137951718,25434.33439827834,-127996.09488566693,0.6066666666666667,0.5333333333333333,5912413.259252182,5273886.208943007
445,0.055625,1935.089527027027,3744571.4776096833,23932.19405873058,-24938.49039149137,-22037.381613669822,0.5466666666666666,0.5266666666666666,5062378.389344484,5003692.789570613
446,0.05575,1838.089527027027,3378573.10936644,-23983.74035084673,-27279.825842365153,-9931.86897763373,0.5,0.52,5729471.379591899,5133033.368012476
447,0.055875,1678.089527027027,2815984.4607177917,178666.1076900566,-37168.16879351089,-7871.345533189311,0.5733333333333334,0.5,5141351.350722165,5618869.698860018
448,0.056,1452.089527027027,2108563.9945015754,-21718.923581453197,-25445.932781388023,-14200.696993879987,0.5266666666666666,0.5133333333333333,5421061.333047727,5914383.249271319
449,0.056125,1115.089527027027,1243424.653285359,-37989.15523418311,-1223.4609877185321,-6047.8144432643785,0.5066666666666667,0.52,5843294.5593220815,5862197.756437106
450,0.05625,760.089527027027,577736.0890961696,75785.40794191574,-18383.83124332647,-39143.368071747864,0.5666666666666667,0.5466666666666666,5120285.238839677,4848451.191625148
451,0.056375,374.08952702702703,139942.97423130478,228477.5439571526,63746.98456059155,159427.28505023415,0.6066666666666667,0.5533333333333333,4774562.862292908,5084292.1291906005
452,0.0565,-11.910472972972972,141.85936643991963,261924.92982247108,126220.0573284129,-217204.53572512622,0.58,0.5733333333333334,5072916.619076238,4995330.109017372
453,0.056625,-285.91047297297297,81744.79855562911,86976.36167197801,-34896.97326554667,13929.426937621514,0.5466666666666666,0.5333333333333333,5103542.4769114135,5475077.770566287
454,0.05675,-510.91047297297297,261029.51139346694,239084.6834860842,-29923.363465800638,5039.775800068932,0.5733333333333334,0.5066666666666667,5114806.645849558,4502450.832473749
455,0.056875,-575.910472972973,331672.8728799535,-20039.976165738823,-37908.78800516215,6267.848925639535,0.52,0.5066666666666667,5649135.666523904,6020743.801418518
456,0.057,-542.910472972973,294751.78166373726,-40605.57725477081,-30813.517789550573,-418.39162341451953,0.5066666666666667,0.52,6114063.978459784,4791597.2948875865
457,0.057125,-494.91047297297297,244936.37625833182,-28366.287070600058,-35093.24354440273,4282.342093117012,0.5066666666666667,0.5,5886211.09710444,5516927.925300095
458,0.05725,-333.91047297297297,111496.20396103451,-25094.067115040478,-32798.58962439547,-4076.4843178289275,0.5266666666666666,0.52,5751444.323324557,5107929.315136852
459,0.057375,-204.91047297297297,41988.30193400748,-20823.681056663325,-33152.76638571719,-5635.352621762882,0.52,0.5066666666666667,6190451.241964377,5205898.490055825
460,0.0575,-59.91047297297297,3589.2647718453245,-13759.5781622622,-34160.905572336706,-8821.863991102202,0.5066666666666667,0.5266666666666666,5663169.367223129,5610647.564873076
461,0.057625,69.08952702702703,4773.362744818299,-7019.927938578769,-29129.105713790213,-12295.034366507613,0.5533333333333333,0.5266666666666666,5644087.732278727,5110207.519672187
462,0.05775,133.08952702702703,17712.82220427776,-17568.27043059766,36756.23513680539,35772.424096810704,0.5266666666666666,0.5466666666666666,5338947.8542257035,5135828.590258529
463,0.057875,181.08952702702703,32793.41679887236,-18221.43488225736,-24197.173278848586,15618.782166089977,0.52,0.5533333333333333,5268585.30665484,5794464.294926437
464,0.058,133.08952702702703,17712.82220427776,-34999.15974808964,40219.909132452085,860.487634333243,0.52,0.56,5251263.71070085,5954705.611722342
465,0.058125,69.08952702702703,4773.362744818299,85587.08589823123,118633.62611591535,135304.7457765855,0.56,0.5666666666666667,5461817.729482459,4714169.60433798
466,0.05825,-59.91047297297297,3589.2647718453245,-8866.552985467953,-39125.914257535325,-514.562712873977,0.5333333333333333,0.52,5596717.761240034,5870283.389612331
467,0.058375,-221.91047297297297,49244.25801508857,-31195.86313051901,-32743.596377524456,976.0278849638621,0.52,0.52,5854114.897808502,4929785.424367451
468,0.0585,-381.91047297297297,145855.60936643992,-4694.944744280468,-30244.280448568657,9928.952201795682,0.5466666666666666,0.5133333333333333,5019009.29986371,5050723.537659219
469,0.058625,-558.910472972973,312380.9167988724,-30971.105211418726,-11392.408131620869,14726.470082951835,0.5266666666666666,0.5066666666666667,5907810.647353366,5574939.399576507
470,0.05875,-703.910472972973,495489.9539610346,-38944.505177650055,-33136.083625121035,373.55313663052056,0.5066666666666667,0.5133333333333333,5938420.483053834,5002865.9347501835
471,0.058875,-832.910472972973,693739.8559880616,-31167.82336862291,17412.01179999535,-7399.052932288397,0.5,0.5133333333333333,4850169.94810517,4427110.717829575
472,0.059,-880.910472972973,776003.2613934671,-36614.45673557377,-19535.873276157978,4574.2545873062,0.5133333333333333,0.5133333333333333,5621151.689607256,6580357.80098681
473,0.059125,-961.910472972973,925271.7580150886,-33148.89800672074,-28126.89327331622,2509.5857243782725,0.5066666666666667,0.52,5113304.680644167,5224251.284749735
474,0.05925,-945.910472972973,894746.6228799536,-710.9090343826249,-30278.71106287425,-17133.94325539649,0.5466666666666666,0.5066666666666667,5709273.39927994,5720781.882395147
475,0.059375,-945.910472972973,894746.6228799536,-26188.4045225621,-32155.708523784804,-8714.55688012623,0.5133333333333333,0.5,5459133.254885235,5939535.908806506
476,0.0595,-1009.910472972973,1019919.1634204941,27593.780886591965,-13722.530830363192,39673.342828086956,0.5866666666666667,0.5133333333333333,5729040.222070674,5647154.723644617
477,0.059625,-976.910472972973,954354.0722042779,12478.268460296576,-21648.75165302479,21484.13822281668,0.5533333333333333,0.5,4751420.036596068,4815338.26934115
478,0.05975,-993.910472972973,987858.0282853589,-25215.28566534581,-31365.589980251316,2953.4591585374264,0.5066666666666667,0.5266666666666666,4528616.870307295,4967815.055654865
479,0.059875,-961.910472972973,925271.7580150886,16215.167747708156,-34918.21516681039,6617.623980954858,0.5066666666666667,0.5066666666666667,5032685.095709555,5369727.795012596
480,0.06,-928.910472972973,862874.6667988724,82774.76003530121,-10328.64512363964,57020.894065684624,0.5866666666666667,0.5266666666666666,5245149.1666652085,5691451.730699153
481,0.060125,-912.910472972973,833405.5316637373,-15600.034095541136,-1205.7811316510656,25846.487104498385,0.52,0.5466666666666666,5157431.509877133,5515849.540797256
482,0.06025,-880.910472972973,776003.2613934671,710.7053944522369,22509.974251050473,48345.55646226117,0.56,0.5733333333333334,5798403.837675427,5529346.835036177
483,0.060375,-912.910472972973,833405.5316637373,10617.990022875974,-37127.64410341474,2872.772667126033,0.54,0.5,5536152.935272227,5595194.081156409
484,0.0605,-928.910472972973,862874.6667988724,41260.8535239945,-35270.80927431385,-11125.898346702785,0.5533333333333333,0.5066666666666667,5705980.764969305,5524766.0605074875
485,0.060625,-993.910472972973,987858.0282853589,-35564.296954389894,-24457.60941343962,-6074.8220059370315,0.52,0.5466666666666666,5758284.775902648,5628625.001646612
486,0.06075,-1089.910472972973,1187904.8390961695,13419.85403245935,-34894.48645452427,-8619.13686683793,0.54,0.5133333333333333,5760279.892402277,5449206.897066076
487,0.060875,-1186.910472972973,1408756.4708529264,-18806.27614868821,86565.51465703013,-43230.472647423536,0.5,0.5933333333333334,5118069.777916768,5320488.486977044
488,0.061,-1379.910472972973,1904152.9134204937,57617.42513881402,-37033.79755679766,-6920.796695261325,0.5933333333333334,0.5133333333333333,5110911.474367998,5633427.151753928
489,0.061125,-1556.910472972973,2423970.2208529264,105503.56238707573,-32819.20611435861,672.3751166305336,0.58,0.5,5474650.774552172,4923358.471063747
490,0.06125,-1797.910472972973,3232482.068825899,15730.962282686143,-19095.40619667915,27586.18526757649,0.5466666666666666,0.5133333333333333,4463428.851332236,5373802.753817235
491,0.061375,-2071.910472972973,4292813.008015089,-39156.83344695292,-26007.575166991766,-1974.5089538649715,0.5266666666666666,0.5333333333333333,5982420.631273592,4706682.2726524165
492,0.0615,-2409.910472972973,5807668.487744818,108648.11706722563,-34901.28332824697,-4874.599610426487,0.5933333333333334,0.5,5157748.2488134615,5260111.612854216
493,0.061625,-2666.910472972973,7112411.470852926,-11986.139354655956,-33627.546973691096,5393.224579258146,0.5133333333333333,0.5266666666666666,5521827.338095708,5219876.151630288
494,0.06175,-2843.910472972973,8087826.778285358,-24207.16383267757,40245.03851603017,-28501.176120036147,0.5333333333333333,0.54,5190568.415578232,5683158.035874799
495,0.061875,-2843.910472972973,8087826.778285358,10521.498443246015,-1573.3653504973877,-38641.0061369731,0.5466666666666666,0.5333333333333333,4882942.347878885,5435586.379570157
496,0.062,-2506.910472972973,6284600.119501575,-20511.047844467885,-31996.52297012376,-6660.04593737848,0.5466666666666666,0.5066666666666667,6026907.5686711045,5137759.823324919
497,0.062125,-2007.910472972973,4031704.4674745477,-5256.297857497671,60702.925125952235,-56599.758754015136,0.54,0.5466666666666666,5349554.705940891,6697619.064859476
498,0.06225,-1186.910472972973,1408756.4708529264,-4176.9882327622,-12525.90550582726,-25311.749401387508,0.5066666666666667,0.5533333333333333,4711478.627631469,5407808.821788552
499,0.062375,-204.91047297297297,41988.30193400748,55257.64733335415,13562.978234423108,65551.39937368757,0.54,0.5533333333333333,4748338.532515804,5381545.490480728
500,0.0625,760.089527027027,577736.0890961696,-20302.699446892446,-36909.91888595907,3542.647828942829,0.5133333333333333,0.5266666666666666,6118885.043647401,5628365.100767778
501,0.062625,1774.089527027027,3147393.649906981,232336.52577854405,-3796.99799956934,88386.06016131511,0.58,0.5333333333333333,6083137.8249264695,4863627.914858872
502,0.06275,2579.089527027027,6651702.788420495,-28561.818257945135,-25789.58978014855,-9206.441291072184,0.5266666666666666,0.5066666666666667,5319711.523584582,5710235.061720531
503,0.062875,3238.089527027027,10485223.785042116,154886.0402179906,-3596.7974388038288,-79249.93675553166,0.5933333333333334,0.54,5502907.250158198,5457161.212162969
504,0.063,3641.089527027027,13257532.9438259,-27577.500960557136,-7489.614120767661,12009.02978050441,0.5133333333333333,0.5266666666666666,4979561.843543951,4972933.922340426
505,0.063125,3785.089527027027,14326902.727609683,127714.64525514525,-25276.04366693127,-36369.1986049611,0.54,0.5333333333333333,5144081.478125545,5016081.578859563
506,0.06325,3705.089527027027,13727688.40328536,524550.5058772507,-35485.003936294605,16118.023727906855,0.68,0.5066666666666667,4616511.022039478,5392922.914264062
507,0.063375,3400.089527027027,11560608.791798873,-376.8100579028108,5661.392445771988,-39159.20924593703,0.5666666666666667,0.54,5157238.193875528,5915033.234138752
508,0.0635,2949.089527027027,8697129.038420495,126575.91498109595,-38274.45695803111,-8670.088873114231,0.5733333333333334,0.5333333333333333,5156563.634003199,5811223.564416427
509,0.063625,2337.089527027027,5461987.457339413,-16487.543218674316,-28995.509423053194,-14115.491906432546,0.5333333333333333,0.54,5520614.822464223,5820395.986264334
510,0.06375,1678.089527027027,2815984.4607177917,-28404.375999374486,-36806.272095494096,3322.274244873776,0.5266666666666666,0.52,5437721.028380062,5731926.585666502
511,0.063875,938.089527027027,880011.9607177912,-11716.55611549396,-13069.352161096609,22483.32411078968,0.52,0.5466666666666666,5903368.291518707,4703785.060822197
512,0.064,197.08952702702703,38844.281663737216,-30565.25947951234,-22637.27907563192,-7707.066452153265,0.5066666666666667,0.5266666666666666,5133756.644752091,5830115.046651146
513,0.064125,-494.91047297297297,244936.37625833182,-36467.63097367765,-5859.167987446401,146.29636554943696,0.5066666666666667,0.52,5470246.454039052,5608947.073220619
514,0.06425,-1153.910472972973,1331509.37963671,116930.58604062189,74767.75729682107,-129743.01886523137,0.58,0.5333333333333333,5862126.553709439,4969468.813350765
515,0.064375,-1637.910472972973,2682750.7174745477,-22103.857033354732,-16249.608010029422,-18796.96565764877,0.5066666666666667,0.5533333333333333,5730466.135549181,5729450.8244684255
516,0.0645,-2022.910472972973,4092166.781663737,154216.66051359495,41466.73303259713,-117990.53330490104,0.6,0.5666666666666667,5705959.309817547,4641865.172533909
517,0.064625,-2216.910472972973,4914692.04517725,34153.59164074885,224522.51243129128,134100.0194509999,0.5533333333333333,0.6066666666666667,5184346.261690391,5576326.638743327
518,0.06475,-2199.910472972973,4839606.089096169,-24636.340136232793,-39928.74952454058,4264.476145459349,0.5,0.5133333333333333,4948988.040800705,6315732.407703659
519,0.064875,-2055.910472972973,4226767.872879953,18222.498128051655,-19699.256328428368,27850.349205234113,0.54,0.54,5656190.009022908,5035085.033894935
520,0.065,-1701.910472972973,2896499.2580150883,4975.24997900997,-25073.485235526765,20898.04337724611,0.5133333333333333,0.5266666666666666,4783475.055694469,5538022.211446179
521,0.065125,-1186.910472972973,1408756.4708529264,126076.86318570325,-18365.136182530794,50281.14131729118,0.5933333333333334,0.5533333333333333,5063215.818041833,5127448.24613192
522,0.06525,-558.910472972973,312380.9167988724,-22647.31218807995,-33682.91127709514,-649.9858756217264,0.5133333333333333,0.5,5547166.672888591,5056857.86741117
523,0.065375,117.08952702702703,13709.957339412893,9448.823092438817,-22380.27758923618,-27500.21384548658,0.5266666666666666,0.52,5684085.9504188765,5753170.159097184
524,0.0655,809.089527027027,654625.8627448182,-24004.09808644141,80960.46922701644,36942.95883410801,0.5133333333333333,0.5466666666666666,5339307.201444606,5517246.881884535
525,0.065625,1404.089527027027,1971467.3999069806,-23319.822371948372,-5966.029534547249,15081.912644453343,0.5,0.5,4660880.225865248,5295894.857312767
526,0.06575,1903.089527027027,3621749.7478799536,-16855.64168414986,-35503.64933160268,5759.328641540429,0.5466666666666666,0.52,5658483.377799075,5563978.485722434
527,0.065875,2289.089527027027,5239930.862744818,-22534.911434709116,-14434.662500053031,16529.62067868757,0.52,0.5133333333333333,5323581.938873953,5328630.154165656
528,0.066,2498.089527027027,6240451.2850421155,32283.394523117804,-1393.6843535507926,45321.4572140029,0.5466666666666666,0.5466666666666666,4953322.00072694,4926955.099960597
529,0.066125,2595.089527027027,6734489.653285359,-29782.91798601212,-23159.190425048466,-3648.086802093197,0.5466666666666666,0.5066666666666667,4714563.687312646,4685576.654739303
530,0.06625,2483.089527027027,6165733.5992313055,21829.9376285958,-36683.10491537438,-3432.5655165226494,0.58,0.5133333333333333,5299120.568225063,5533386.9418017
531,0.066375,2257.089527027027,5094453.133015089,25875.53074060368,-34251.57180179434,2142.148906390286,0.5133333333333333,0.5066666666666667,5029279.941036482,5149322.861251186
532,0.0665,1935.089527027027,3744571.4776096833,-34156.529788086016,54503.725600074045,-538.1478403064117,0.5,0.5333333333333333,5123963.394348955,5289450.011781747
533,0.066625,1533.089527027027,2350363.4978799536,-35321.302518541284,-12737.670779967146,-1296.1776404115135,0.5066666666666667,0.5733333333333334,5309556.244583916,5238012.987774399
534,0.06675,1098.089527027027,1205800.60936644,-35758.766007264916,-20889.250383903327,-1904.3103503214263,0.5133333333333333,0.5133333333333333,5403329.325460023,5198303.199986442
535,0.066875,664.089527027027,441014.8999069804,-18702.205324726674,1166.938855319146,26579.901926345243,0.52,0.5066666666666667,5226566.687025235,6390222.709643617
536,0.067,229.08952702702703,52482.01139346695,50771.4206046826,-38470.789790306364,-1370.404037018123,0.5533333333333333,0.5333333333333333,5005913.299514745,5773966.306712668
537,0.067125,-124.91047297297297,15602.626258331811,-27717.808214351193,-33706.9129921928,3175.42375386776,0.5,0.5066666666666667,5446957.066901346,5232006.159270413
538,0.06725,-398.91047297297297,159129.565447521,41635.647872383124,-30069.964935055126,-21917.51065826436,0.5733333333333334,0.5066666666666667,5044250.422512808,5467879.496780837
539,0.067375,-510.91047297297297,261029.51139346694,-23392.284167462032,-21266.887598789373,12995.070389738605,0.5333333333333333,0.54,5800491.26874635,4848060.750349982
540,0.0675,-462.91047297297297,214286.10598806155,32684.687402251995,-32756.752953073126,1075.616824753654,0.5266666666666666,0.5,5568904.456491954,4915998.846848408
541,0.067625,-349.91047297297297,122437.33909616964,-4346.695321552359,-38599.81543977125,-6468.058088009129,0.5666666666666667,0.5133333333333333,5278564.516760801,5993429.074920691
542,0.06775,-156.91047297297297,24620.89652860208,-38114.860762963566,-4534.753537872696,4300.74227283173,0.52,0.5133333333333333,5800510.1020445535,5677375.698689965
543,0.067875,36.08952702702703,1302.4539610345146,-30014.289108601162,10423.784975277993,12535.718656720604,0.5266666666666666,0.5333333333333333,5025051.592025325,5198126.326199336
544,0.068,245.08952702702703,60068.87625833182,-26190.601861790587,-31323.982391521648,3596.310823086983,0.52,0.5133333333333333,4808659.4292469835,5029256.2161292005
545,0.068125,422.08952702702703,178159.5688258994,-19610.32557002567,-35821.90353022413,-4777.31232535144,0.5133333333333333,0.5066666666666667,5120689.457239004,5608933.949186822
546,0.06825,583.089527027027,339993.396528602,15657.279902735721,5895.187623987193,42361.48227981373,0.5466666666666666,0.5333333333333333,4470642.759122096,5036641.590627205
547,0.068375,712.089527027027,507071.49450157495,-33383.22466933637,-15208.485018826832,1379.693054423313,0.5333333333333333,0.54,5024773.45533381,4758458.864751998
548,0.0685,760.089527027027,577736.0890961696,103679.86386482533,-27499.615744838065,32242.708865204084,0.58,0.5333333333333333,4839286.0708627105,5272042.624532062
549,0.068625,744.089527027027,553669.2242313047,73909.13088181554,-33692.0963898589,1154.5002410899758,0.5666666666666667,0.52,4609153.83510698,5055725.168447355
550,0.06875,632.089527027027,399537.1701772507,-25994.778841988908,15522.706825571333,-22051.342830711827,0.5066666666666667,0.56,5202446.737736193,6066803.9221012965
551,0.068875,439.08952702702703,192799.6127448183,-32959.43520773048,60931.32177499383,-23722.73287703314,0.5,0.6066666666666667,5863325.904192024,4632473.735881604
552,0.069,133.08952702702703,17712.82220427776,-9233.235059898074,129453.92570809128,60742.69752652542,0.52,0.58,4717393.49507122,5494133.306119676
553,0.069125,-252.91047297297297,63963.70733941289,-30794.47373194595,-18230.908884931174,-8423.978088594708,0.5066666666666667,0.5266666666666666,5356213.212810836,4900966.504352339
554,0.06925,-606.910472972973,368340.3222042778,-32239.38787775284,-26513.144102145015,-2113.139137828937,0.5066666666666667,0.5266666666666666,4933475.095028711,5006731.903826312
555,0.069375,-961.910472972973,925271.7580150886,-37152.78400799048,-32915.19051722455,1947.3473759548458,0.5133333333333333,0.5333333333333333,5639344.110496788,6221760.352417063
556,0.0695,-1170.910472972973,1371031.3357177912,-23404.202551644867,-33736.54266641735,1819.633101315211,0.5333333333333333,0.5466666666666666,4496145.432112514,5136075.328309501
557,0.069625,-1315.910472972973,1731620.3728799534,-18556.592979361154,-31210.407267753562,5605.997101900792,0.5,0.5066666666666667,4696901.105544735,5051116.638194621
558,0.06975,-1298.910472972973,1687168.4167988722,-27672.98930731328,-32996.33469973257,-2642.767519675783,0.5266666666666666,0.5066666666666667,5278928.738264581,5088765.5350184925
559,0.069875,-1267.910472972973,1607596.967474548,450.14737446917786,83963.42134724732,68466.79850293683,0.5533333333333333,0.5466666666666666,5690792.680294507,5722183.62662016
560,0.07,-1170.910472972973,1371031.3357177912,-20823.48862982373,-29950.469175456612,-7983.605143579683,0.5133333333333333,0.5,5456391.781695196,5107308.801287009
561,0.070125,-1041.910472972973,1085577.433690764,86993.68844245996,-23772.690118772403,-36792.71650425534,0.6333333333333333,0.54,5615885.212893186,5197751.367649242
562,0.07025,-912.910472972973,833405.5316637373,-34380.98122245325,117081.7736151294,-2595.330362063164,0.5066666666666667,0.58,5163913.19488242,4837066.660942369
563,0.070375,-768.910472972973,591223.315447521,-40259.38771707204,1909.6234830475707,-7660.0629149910965,0.52,0.56,6310149.761426586,4580887.550912286
564,0.0705,-719.910472972973,518271.08909616974,81920.7211142055,-38019.79872364574,2383.56953595486,0.5466666666666666,0.5333333333333333,5316445.419451167,5710231.0880424045
565,0.070625,-591.910472972973,350358.0080150886,-16606.0281384095,89200.52223983446,50121.40530176563,0.5333333333333333,0.5866666666666667,5534156.669172251,5193304.753407752
566,0.07075,-606.910472972973,368340.3222042778,-37334.15677871423,-2798.824974809653,-8571.344271702812,0.52,0.54,5956600.414650392,5056950.917834108
567,0.070875,-591.910472972973,350358.0080150886,86105.6272992228,133555.99637312547,143460.2177857296,0.6066666666666667,0.58,5282080.896932819,5412840.550441133
568,0.071,-591.910472972973,350358.0080150886,-20589.53210470127,-36186.12108276661,1692.514683147032,0.52,0.5333333333333333,5350509.782034938,5456411.24616729
569,0.071125,-783.910472972973,614515.6296367103,27630.806886108327,-15287.238967040075,37082.27480269662,0.5266666666666666,0.5333333333333333,5290262.635575658,5572367.385700213
570,0.07125,-848.910472972973,720648.9911231968,11627.763273193388,-27657.089973539933,16320.92672191581,0.5466666666666666,0.5133333333333333,4909774.854769656,5049290.76336437
571,0.071375,-1073.910472972973,1153283.7039610343,-36549.98675259413,-35840.480255388895,544.6651658797716,0.54,0.5066666666666667,5594314.626854003,5435766.684560632
572,0.0715,-1267.910472972973,1607596.967474548,65495.70341289359,4000.625732306842,-61724.17959225839,0.56,0.5266666666666666,5567389.954801133,4969266.222014381
573,0.071625,-1396.910472972973,1951358.869501575,-6407.544161355282,3476.185409010465,-37006.92469824936,0.5466666666666666,0.52,5936439.972127631,5671963.340846684
574,0.07175,-1685.910472972973,2842294.122879953,39910.79012224712,16389.955455143878,62121.01549392786,0.5866666666666667,0.5866666666666667,5524713.052758443,5084331.957732984
575,0.071875,-1814.910472972973,3293900.0249069803,57826.51481004572,7493.157119150055,-62063.98536842953,0.5266666666666666,0.5466666666666666,5077125.699593167,5178692.610474385
576,0.072,-1974.910472972973,3900271.3762583314,-28021.548451003942,-4097.890541591218,-14888.083460036145,0.5,0.58,5121679.640831697,6044758.619472963
577,0.072125,-2232.910472972973,4985889.180312386,-21454.402543512588,-38693.90256465788,-3470.220351417522,0.54,0.5066666666666667,5362726.456018797,5930430.132099633
578,0.07225,-2441.910472972973,5962926.758015088,44080.63605102153,-41039.791862952836,-3903.303669105184,0.5266666666666666,0.5266666666666666,4803585.439879222,6185998.091235763
579,0.072375,-2683.910472972973,7203375.426934008,96644.76477818159,14977.290137409998,-81566.03192512624,0.5933333333333334,0.54,5892451.8730304325,5095192.35039306
580,0.0725,-3149.910472972973,9921935.987744818,-36465.13817000146,15978.938573137631,2062.131981270165,0.52,0.5133333333333333,5482773.568492129,4961452.85746634
581,0.072625,-3294.910472972973,10856435.02490698,126057.15163966051,-12723.059338737323,63000.86972178067,0.58,0.5066666666666667,5784014.419299589,5525129.9721980365
582,0.07275,-3390.910472972973,11498273.835717792,214499.57961287536,-29650.318136760176,-19796.39384963074,0.56,0.5133333333333333,4918746.372285831,4685261.703725788
583,0.072875,-3197.910472972973,10226631.393150223,70595.77725417772,-17218.524875015213,40777.38804467857,0.58,0.5066666666666667,5370670.85740579,4926939.644531611
584,0.073,-2361.910472972973,5578621.0823394125,-30556.149450762096,-24424.563607254157,2902.2228605494465,0.5266666666666666,0.54,4694429.791723345,5370915.218308895
585,0.073125,-1523.910472972973,2322303.12963671,-25712.131221425367,-19569.667384598626,-10484.916315036146,0.5266666666666666,0.5066666666666667,5125577.712043555,4884996.84693759
586,0.07325,-156.91047297297297,24620.89652860208,-23118.768885854908,-36762.89480505936,1853.5289719458272,0.54,0.5,5017504.824694471,5564315.385682376
587,0.073375,1243.089527027027,1545271.5722042779,19889.785144165053,-36006.88518231916,9682.942873537431,0.54,0.5066666666666667,4920477.395407693,5667935.70569477
588,0.0735,2514.089527027027,6320646.149906981,-31938.664271005156,188173.57360448752,20418.6720583122,0.54,0.58,5073630.862156203,4941266.862200755
589,0.073625,3753.089527027027,14085680.997879954,484695.92366191087,20385.941618787372,-173245.58743739358,0.62,0.52,5159935.985853916,5615089.089042315
590,0.07375,4558.089527027027,20776180.136393465,32989.89290527514,-15667.017067015982,38975.66131080469,0.5266666666666666,0.54,5323200.969349289,5677627.270966855
591,0.073875,4976.089527027027,24761466.98098806,163981.11760652694,-30875.635246621714,9465.125815594472,0.6133333333333333,0.5,4667156.414008397,4700225.868245563
592,0.074,5009.089527027027,25090977.88977184,-13526.304697088968,-14366.830455793968,-19027.417728324446,0.5133333333333333,0.5133333333333333,5258670.600037238,4677208.139824099
593,0.074125,4623.089527027027,21372956.774906978,132169.18526850746,-36630.934867578275,5626.599703177053,0.6133333333333333,0.5133333333333333,5467108.76299957,5522803.496862012
594,0.07425,3818.089527027027,14577807.636393467,15725.488405093827,-27286.326073576172,-19474.671727874,0.5533333333333333,0.5066666666666667,5702913.516565687,5151457.0354193635
595,0.074375,2917.089527027027,8509411.308690764,-23180.66217843607,-17947.05042665076,13419.064653026911,0.5133333333333333,0.5133333333333333,5018668.059482551,5320292.087479644
596,0.0745,1807.089527027027,3265572.5586907645,-17208.361473617177,-30021.177663273284,10094.570963387274,0.5266666666666666,0.5133333333333333,4882306.305813763,5499572.246621668
597,0.074625,632.089527027027,399537.1701772507,-30139.628244219977,110561.63544299081,23357.20551325214,0.5066666666666667,0.56,5097987.83137716,4688113.865839735
598,0.07475,-317.91047297297297,101067.06882589938,-20276.158280437423,-20848.791785227455,13738.327511495387,0.5,0.5133333333333333,5530761.182485452,4833269.473518399
599,0.074875,-1363.910472972973,1860251.7782853586,60148.98387821782,-34175.80388883106,11106.781357711614,0.5666666666666667,0.5466666666666666,5173132.137097065,5321898.552640023
600,0.075,-2071.910472972973,4292813.008015089,89310.82907309069,32710.886779014632,-90166.16770760372,0.5533333333333333,0.54,5053055.045406699,5008097.556517222
601,0.075125,-2554.910472972973,6527567.52490698,-14822.757528578162,131931.13261887804,63103.89264410801,0.52,0.5533333333333333,5831373.631778637,5043553.990470149
602,0.07525,-2924.910472972973,8555101.27490698,-17298.992388152506,-33894.42695600558,9260.35211996386,0.5533333333333333,0.52,4718660.123755328,5992657.073121613
603,0.075375,-2860.910472972973,8184808.734366439,-28234.268602494365,-19788.235614056284,13060.454688477374,0.52,0.5133333333333333,5749489.7830282245,5502622.710207589
604,0.0755,-2683.910472972973,7203375.426934008,7560.466445634306,-37742.63756130219,1676.7129389278196,0.5066666666666667,0.5266666666666666,5318383.246047664,5671198.997226906
605,0.075625,-2280.910472972973,5202552.585717791,-9255.354426334976,225519.95667646904,76455.708660099,0.5,0.6,4744257.103829545,5363008.090727875
606,0.07575,-1637.910472972973,2682750.7174745477,45000.503665327175,-38462.02434463247,8389.638604123038,0.5533333333333333,0.52,5583802.806490134,5897704.934906633
607,0.075875,-864.910472972973,748070.1262583319,-24090.364801871623,-34415.359318482166,7679.297263912814,0.5066666666666667,0.5066666666666667,5644403.648583459,5815656.851321923
