subject_number,block_name,trial_number,play_count,timestamp
04192026001,full_sentence,15,3,2026-04-19 11:25:57
04192026001,full_sentence,30,3,2026-04-19 11:27:40
04192026001,full_sentence,45,3,2026-04-19 11:29:13
04192026001,full_sentence,60,3,2026-04-19 11:30:38
04192026001,full_sentence,75,3,2026-04-19 11:32:06
04192026001,full_sentence,90,3,2026-04-19 11:33:32
04192026001,full_sentence,105,3,2026-04-19 11:34:56
04192026001,full_sentence,120,3,2026-04-19 11:36:22
04192026001,full_sentence,135,3,2026-04-19 11:38:00
