subject_number,block_name,trial_number,play_count,timestamp
04192026001,imagined_sentence,15,3,2026-04-19 11:50:04
04192026001,imagined_sentence,30,3,2026-04-19 11:51:24
04192026001,imagined_sentence,45,3,2026-04-19 11:52:39
04192026001,imagined_sentence,60,3,2026-04-19 11:53:51
04192026001,imagined_sentence,75,3,2026-04-19 11:55:07
04192026001,imagined_sentence,90,3,2026-04-19 11:56:16
04192026001,imagined_sentence,105,3,2026-04-19 11:57:30
04192026001,imagined_sentence,120,3,2026-04-19 11:58:48
04192026001,imagined_sentence,135,3,2026-04-19 12:00:06
