Event,Timestamp_ns,ms_since_last,s_since_last
screen_presented,93341519186600,0,0.0
button_click:actual_audio,93344999844800,3480.658,3.480658
button_click:target_0,93346380607500,1380.763,1.380763
button_click:target_1,93349203515900,2822.908,2.822908
button_click:target_2,93351525711500,2322.196,2.322196
button_click:actual_audio,93353031883600,1506.172,1.506172
button_click:distractor_0,93355227285200,2195.402,2.195402
button_click:distractor_1,93357484175900,2256.891,2.256891
button_click:distractor_2,93359930864600,2446.689,2.446689
button_click:actual_audio,93362378051100,2447.186,2.447186
button_click:target_1,93364512190200,2134.139,2.134139
button_click:target_2,93366832764800,2320.575,2.320575
button_click:distractor_0,93369028475800,2195.711,2.195711
button_click:target_0,93371227057800,2198.582,2.198582
button_click:distractor_1,93373485075200,2258.017,2.258017
button_click:target_1,93375745182700,2260.108,2.260108
button_click:distractor_2,93377565466000,1820.283,1.820283
button_click:target_1,93379511708900,1946.243,1.946243
button_click:distractor_0,93381583915700,2072.207,2.072207
button_click:actual_audio,93384157704000,2573.788,2.573788
button_click:target_0,93386417774300,2260.070,2.260070
button_click:distractor_1,93388174604500,1756.830,1.756830
button_click:target_2,93389930410600,1755.806,1.755806
button_click:continue,93391248793300,1318.383,1.318383
