Subject Number,Block Scheme,Stimulus Number,Stimulus Type,Subject Response,Play Count,Trial Start Timestamp,Play Button Clicked Timestamp,Audio Start Timestamp,Audio End Timestamp,Subject Response Timestamp
04182026001,full_sentence,552066,distractor,target,1,12540915237200,12547063661800,12547063662300,12548953662300,12550433889000
04182026001,full_sentence,490292,distractor,distractor,1,12552439131000,12552930978800,12552930979400,12554820979400,12555411187200
04182026001,full_sentence,1921945,distractor,target,1,12557417608400,12557752299200,12557752299700,12559642299700,12560477276500
04182026001,full_sentence,1974580,distractor,target,1,12562482241500,12563297147700,12563297148200,12565187148200,12565888068400
04182026001,full_sentence,837594,distractor,target,1,12567893836700,12570175990600,12570175991600,12572065991600,12572266592900
04182026001,full_sentence,2070670,target,distractor,1,12574271401000,12574652150600,12574652151300,12576542151300,12576976935600
04182026001,full_sentence,1285990,distractor,distractor,1,12578982609200,12579963282400,12579963283100,12581853283100,12582242994800
04182026001,full_sentence,83820,distractor,target,1,12584247873200,12587175511000,12587175511700,12589065511700,12589466746900
04182026001,full_sentence,633301,distractor,distractor,1,12591471687900,12591752295200,12591752295900,12593642295900,12593987815600
04182026001,full_sentence,710781,target,target,1,12595992547600,12596340118900,12596340119700,12598230119700,12598720237200
04182026001,full_sentence,422402,target,target,1,12600726019200,12601052156200,12601052156700,12602942156700,12603124631300
04182026001,full_sentence,1784932,target,target,1,12605131154900,12605454939400,12605454940100,12607344940100,12607923491000
04182026001,full_sentence,1881701,target,target,1,12609928365400,12610287062400,12610287063200,12612177063200,12613423544200
04182026001,full_sentence,389188,target,target,1,12615428238900,12615709048800,12615709049600,12617599049600,12618545196200
04182026001,full_sentence,1248677,distractor,distractor,1,12620550226500,12620820061100,12620820061700,12622710061700,12623144187600
04182026001,full_sentence,578254,target,target,1,12633969074500,12635250881000,12635250881900,12637140881900,12637585871900
04182026001,full_sentence,1067883,distractor,target,1,12639590609700,12640349823100,12640349823700,12642239823700,12643163739600
04182026001,full_sentence,2097875,distractor,distractor,1,12645170154000,12645493686300,12645493687000,12647383687000,12648252042200
04182026001,full_sentence,80741,target,distractor,1,12650258145500,12650693250800,12650693251400,12652583251400,12653629683500
04182026001,full_sentence,2675662,target,target,1,12655634574500,12655931968800,12655931969400,12657821969400,12658322999100
04182026001,full_sentence,514473,target,target,1,12660328171000,12660608813600,12660608814100,12662498814100,12663055385000
04182026001,full_sentence,2457843,distractor,target,1,12665060787500,12665841378600,12665841379300,12667731379300,12668277269900
04182026001,full_sentence,1055025,target,target,1,12670282044000,12670874443200,12670874443800,12672764443800,12673298740700
04182026001,full_sentence,1604178,target,distractor,1,12675304293900,12675917954700,12675917955300,12677807955300,12678131510900
04182026001,full_sentence,417922,distractor,target,1,12680137851200,12680517032900,12680517033400,12682407033400,12682908126400
04182026001,full_sentence,2455086,target,target,1,12684912777400,12685212281800,12685212282400,12687102282400,12687529332800
04182026001,full_sentence,33624,distractor,target,1,12689534023800,12689792695700,12689792696300,12691682696300,12692339778300
04182026001,full_sentence,341881,target,distractor,1,12694344514900,12694355636100,12694355636600,12696245636600,12696771718400
04182026001,full_sentence,1204336,target,target,1,12698776420300,12699680177500,12699680178100,12701570178100,12702393910100
04182026001,full_sentence,1154680,distractor,target,1,12704399338700,12704668380600,12704668381200,12706558381200,12707448906900
04182026001,full_sentence,1377011,target,target,1,12718241930300,12718843256600,12718843257300,12720733257300,12721301128100
04182026001,full_sentence,2654756,target,distractor,1,12723305989300,12723764888600,12723764889200,12725654889200,12725822499400
04182026001,full_sentence,63332,distractor,distractor,1,12727828201300,12728252536400,12728252537100,12730142537100,12730387990700
04182026001,full_sentence,1154913,target,distractor,1,12732392609900,12732629110400,12732629111100,12734519111100,12735132239800
04182026001,full_sentence,2265258,target,distractor,1,12737136925800,12737361698200,12737361698800,12739251698800,12739774786700
04182026001,full_sentence,1755600,distractor,target,1,12741780667000,12742094191500,12742094192200,12743984192200,12744207131400
04182026001,full_sentence,469558,target,distractor,1,12746211841500,12746548430200,12746548430800,12748438430800,12748816997500
