subject_number,block_name,trial_number,play_count,timestamp
03202026002,full_sentence,15,3,2026-03-20 14:17:15
03202026002,full_sentence,30,3,2026-03-20 14:18:46
03202026002,full_sentence,45,3,2026-03-20 14:20:03
03202026002,full_sentence,60,3,2026-03-20 14:21:22
03202026002,full_sentence,75,3,2026-03-20 14:22:44
03202026002,full_sentence,90,3,2026-03-20 14:24:07
03202026002,full_sentence,105,3,2026-03-20 14:25:28
03202026002,full_sentence,120,3,2026-03-20 14:26:57
03202026002,full_sentence,135,3,2026-03-20 14:28:14
