Event,Timestamp_ns,ms_since_last,s_since_last
screen_presented,91706614164400,0,0.0
button_click:actual_audio,91739257634800,32643.470,32.643470
button_click:target_0,91742664840600,3407.206,3.407206
button_click:target_1,91746470794200,3805.954,3.805954
button_click:target_2,91750879071900,4408.278,4.408278
button_click:actual_audio,91755620918400,4741.846,4.741847
button_click:distractor_0,91758890365700,3269.447,3.269447
button_click:distractor_1,91762162530400,3272.165,3.272165
button_click:distractor_2,91765167551400,3005.021,3.005021
button_click:target_0,91768305991800,3138.440,3.138440
button_click:distractor_0,91772378428800,4072.437,4.072437
button_click:target_0,91775720893100,3342.464,3.342464
button_click:distractor_0,91779324186800,3603.294,3.603294
button_click:target_1,91782328898400,3004.712,3.004712
button_click:distractor_1,91785533798300,3204.900,3.204900
button_click:distractor_1,91789809219900,4275.422,4.275422
button_click:target_2,91794883890200,5074.670,5.074670
button_click:actual_audio,91798958946200,4075.056,4.075056
button_click:target_1,91801631743400,2672.797,2.672797
button_click:distractor_2,91805038102300,3406.359,3.406359
button_click:target_0,91808978031600,3939.929,3.939929
button_click:distractor_1,91811582153800,2604.122,2.604122
button_click:distractor_0,91815384285400,3802.132,3.802132
button_click:target_1,91818251623500,2867.338,2.867338
button_click:target_2,91821125561000,2873.938,2.873937
button_click:distractor_1,91824335062800,3209.502,3.209502
button_click:target_0,91826739142000,2404.079,2.404079
button_click:target_1,91830076138700,3336.997,3.336997
button_click:distractor_0,91833017071700,2940.933,2.940933
button_click:target_2,91836360387200,3343.316,3.343316
button_click:target_2,91839362918000,3002.531,3.002531
button_click:target_1,91842433602200,3070.684,3.070684
button_click:distractor_2,91845170925100,2737.323,2.737323
button_click:target_0,91848844855300,3673.930,3.673930
button_click:target_0,91851717462600,2872.607,2.872607
button_click:distractor_0,91854719611700,3002.149,3.002149
button_click:target_1,91857458381600,2738.770,2.738770
button_click:actual_audio,91861398691100,3940.309,3.940310
button_click:target_1,91864203664600,2804.974,2.804974
button_click:distractor_1,91867139600900,2935.936,2.935936
button_click:target_2,91869878480800,2738.880,2.738880
button_click:distractor_2,91873018420800,3139.940,3.139940
button_click:target_0,91876224871800,3206.451,3.206451
button_click:continue,91880764079500,4539.208,4.539208
