Event,Timestamp_ns,ms_since_last,s_since_last
screen_presented,92914207500500,0,0.0
text_submitted:methodology_explanation,93001311778600,87104.278,87.104278
text_submitted:methodology_changes,93004736319900,3424.541,3.424541
