Subject Number,Block Scheme,Stimulus Number,Stimulus Type,Subject Response,Play Count,Trial Start Timestamp,Play Button Clicked Timestamp,Audio Start Timestamp,Audio End Timestamp,Subject Response Timestamp
04182026002,imagined_sentence,524535,distractor,distractor,1,18688496249700,18691121712600,18691121713400,18691791713400,18703904818900
04182026002,imagined_sentence,2107267,target,target,1,18705921706900,18710749795200,18710749795800,18711419795800,18716000401300
04182026002,imagined_sentence,291265,distractor,target,1,18718004993900,18720772764800,18720772765600,18721442765600,18724004087900
04182026002,imagined_sentence,732981,target,distractor,1,18726009134500,18727946391000,18727946391700,18728616391700,18730773321900
04182026002,imagined_sentence,852895,distractor,target,1,18732777864600,18735811657700,18735811658300,18736481658300,18742093759600
04182026002,imagined_sentence,1761229,distractor,target,1,18744098413900,18746991008500,18746991009200,18747661009200,18751468085900
04182026002,imagined_sentence,2115323,distractor,target,1,18753472851700,18756014835500,18756014836500,18756684836500,18758643370400
04182026002,imagined_sentence,1050074,target,distractor,1,18760647865400,18763439240300,18763439241000,18764109241000,18767867437900
04182026002,imagined_sentence,1736013,target,distractor,1,18769872040600,18771854651900,18771854652500,18772524652500,18773906742900
04182026002,imagined_sentence,2029437,target,distractor,1,18775911218800,18777524381000,18777524381800,18778194381800,18780122188300
04182026002,imagined_sentence,813995,distractor,target,1,18782126786500,18783722570800,18783722571500,18784392571500,18786703861400
04182026002,imagined_sentence,290031,distractor,distractor,1,18788708811600,18791108114800,18791108115500,18791778115500,18796640022300
04182026002,imagined_sentence,2536695,distractor,target,1,18798645780400,18804374775500,18804374776200,18805044776200,18807333789500
04182026002,imagined_sentence,1823357,distractor,target,1,18809339562000,18811910692100,18811910692600,18812580692600,18814205972300
04182026002,imagined_sentence,2306490,distractor,target,1,18816210663600,18817649921900,18817649922500,18818319922500,18820763773800
04182026002,imagined_sentence,2519736,distractor,target,1,18834487989600,18836918370100,18836918370800,18837588370800,18838367454100
04182026002,imagined_sentence,1525213,distractor,target,1,18840372121500,18840723039300,18840723039900,18841393039900,18843810225100
04182026002,imagined_sentence,1471313,distractor,distractor,1,18845814855900,18848256994100,18848256994700,18848926994700,18850546580600
04182026002,imagined_sentence,164296,target,target,1,18852551095800,18855977112300,18855977112900,18856647112900,18859492802200
04182026002,imagined_sentence,2389297,distractor,distractor,1,18861497475900,18864219174200,18864219174800,18864889174800,18865801763300
04182026002,imagined_sentence,138781,target,distractor,1,18867806341800,18870243408700,18870243409300,18870913409300,18871916568300
04182026002,imagined_sentence,237223,target,target,1,18873921064100,18875823248500,18875823249400,18876493249400,18877200252900
04182026002,imagined_sentence,894078,target,target,1,18879204919000,18880967789200,18880967789800,18881637789800,18883244711700
04182026002,imagined_sentence,2583835,distractor,target,1,18885249287900,18886580443900,18886580444600,18887250444600,18888938532300
04182026002,imagined_sentence,214879,target,target,1,18890943800300,18892070253100,18892070253700,18892740253700,18893328304300
04182026002,imagined_sentence,116637,target,distractor,1,18895332829800,18898070611500,18898070612200,18898740612200,18899635201500
04182026002,imagined_sentence,2273177,distractor,distractor,1,18901639819900,18903715239700,18903715240300,18904385240300,18905353409300
04182026002,imagined_sentence,1653861,distractor,distractor,1,18907358829900,18910803735100,18910803735900,18911473735900,18912073443100
04182026002,imagined_sentence,2455734,distractor,target,1,18914078051900,18916138934700,18916138935500,18916808935500,18917697653200
04182026002,imagined_sentence,2318346,distractor,distractor,1,18919702446800,18923274816000,18923274816600,18923944816600,18924571275800
04182026002,imagined_sentence,955718,target,distractor,1,18936057461500,18938397272200,18938397272800,18939067272800,18940955135300
04182026002,imagined_sentence,696985,target,target,1,18942959751400,18943932316500,18943932317100,18944602317100,18949112742100
04182026002,imagined_sentence,770646,distractor,distractor,1,18951117361300,18953583837200,18953583838300,18954253838300,18955143441800
04182026002,imagined_sentence,1882578,target,distractor,1,18957147957800,18960586997900,18960586998500,18961256998500,18962101703200
04182026002,imagined_sentence,2608377,distractor,distractor,1,18964108901700,18966281655900,18966281656900,18966951656900,18967874432100
04182026002,imagined_sentence,1128380,target,target,1,18969880337500,18971711828200,18971711828800,18972381828800,18972956216300
04182026002,imagined_sentence,2485538,distractor,distractor,1,18974960727200,18976688946900,18976688947500,18977358947500,18978242104000
04182026002,imagined_sentence,754888,target,distractor,1,18980246682600,18982908888700,18982908889500,18983578889500,18984230489700
04182026002,imagined_sentence,338947,target,distractor,1,18986236024600,18987806605700,18987806606300,18988476606300,18989065212000
04182026002,imagined_sentence,1905895,target,distractor,1,18991069730100,18994539688400,18994539688900,18995209688900,18995857732400
04182026002,imagined_sentence,2685736,distractor,target,1,18997862297800,18999957951200,18999957951800,19000627951800,19002247286500
04182026002,imagined_sentence,173924,target,distractor,1,19004251870600,19006235993700,19006235994400,19006905994400,19007733668700
04182026002,imagined_sentence,1194259,distractor,target,1,19009738223600,19010155008200,19010155008900,19010825008900,19011502758200
04182026002,imagined_sentence,685150,target,distractor,1,19013507001000,19016125674100,19016125674800,19016795674800,19017798432300
04182026002,imagined_sentence,1693893,target,distractor,1,19019802983600,19022238736900,19022238737600,19022908737600,19024324157900
04182026002,imagined_sentence,1535124,target,distractor,1,19035712514300,19038059914500,19038059915200,19038729915200,19039476722700
04182026002,imagined_sentence,603509,target,distractor,1,19041481425000,19043711966300,19043711967000,19044381967000,19045206048700
04182026002,imagined_sentence,1386370,distractor,distractor,1,19047210849500,19049611323100,19049611323800,19050281323800,19051370977100
04182026002,imagined_sentence,2417183,target,distractor,1,19053376110600,19056210790300,19056210790900,19056880790900,19058022894200
04182026002,imagined_sentence,1702273,target,target,1,19060027467100,19062246342800,19062246343500,19062916343500,19064559390800
04182026002,imagined_sentence,550864,distractor,target,1,19066563844100,19068495582700,19068495583300,19069165583300,19070220419200
04182026002,imagined_sentence,1225298,target,distractor,1,19072224882700,19073845831200,19073845831900,19074515831900,19075570728300
04182026002,imagined_sentence,1278798,distractor,distractor,1,19077575253900,19079936158200,19079936158900,19080606158900,19081170795600
04182026002,imagined_sentence,2066255,target,target,1,19083175851800,19086870424200,19086870425000,19087540425000,19088140486200
04182026002,imagined_sentence,2030905,target,distractor,1,19090145833100,19092086323100,19092086323700,19092756323700,19093212824700
04182026002,imagined_sentence,1152436,target,target,1,19095217417100,19097004347000,19097004347700,19097674347700,19098163725400
04182026002,imagined_sentence,1192087,target,distractor,1,19100168289400,19102061891800,19102061892400,19102731892400,19103292728800
04182026002,imagined_sentence,1269675,distractor,target,1,19105297013100,19108151165900,19108151166600,19108821166600,19109305021100
04182026002,imagined_sentence,32605,target,distractor,1,19111309535000,19113129450700,19113129451200,19113799451200,19114597481000
04182026002,imagined_sentence,2304969,distractor,target,1,19116601995100,19120130308700,19120130309400,19120800309400,19121452542500
04182026002,imagined_sentence,1568904,distractor,target,1,19135122227700,19137632855000,19137632855600,19138302855600,19139905970800
04182026002,imagined_sentence,1760150,target,distractor,1,19141910540100,19143786966000,19143786966700,19144456966700,19145355943700
04182026002,imagined_sentence,1206056,distractor,distractor,1,19147360490500,19149435805300,19149435806100,19150105806100,19150924059800
04182026002,imagined_sentence,785460,target,distractor,1,19152928571300,19154884860200,19154884860800,19155554860800,19156257675300
04182026002,imagined_sentence,2260363,target,target,1,19158262240100,19160282983900,19160282984600,19160952984600,19161437639000
04182026002,imagined_sentence,846716,distractor,distractor,1,19163442164100,19165034747900,19165034748500,19165704748500,19166250979500
04182026002,imagined_sentence,307913,target,target,1,19168264821100,19170328808200,19170328808900,19170998808900,19171520898200
04182026002,imagined_sentence,594320,target,target,1,19173525411300,19175381002400,19175381003100,19176051003100,19176754785300
04182026002,imagined_sentence,2209754,distractor,target,1,19178759359300,19180615005000,19180615005700,19181285005700,19181923580400
04182026002,imagined_sentence,805150,distractor,distractor,1,19183928070000,19186961802500,19186961803200,19187631803200,19188164915800
04182026002,imagined_sentence,1106952,target,distractor,1,19190169454500,19192620910600,19192620911200,19193290911200,19194073709300
04182026002,imagined_sentence,2233970,distractor,target,1,19196078211800,19197868717600,19197868718200,19198538718200,19199073893400
04182026002,imagined_sentence,1300288,target,distractor,1,19201078397700,19203685772400,19203685773000,19204355773000,19204907060100
04182026002,imagined_sentence,832705,distractor,target,1,19206913788400,19209836370700,19209836371400,19210506371400,19211092622400
04182026002,imagined_sentence,1791871,distractor,distractor,1,19213097137100,19215653715900,19215653716600,19216323716600,19217519917500
04182026002,imagined_sentence,988974,target,target,1,19238661002200,19240435665900,19240435666600,19241105666600,19241663219000
04182026002,imagined_sentence,2365445,target,target,1,19243667750700,19245428432300,19245428432900,19246098432900,19246734829600
04182026002,imagined_sentence,888164,distractor,target,1,19248739382900,19250347510000,19250347510700,19251017510700,19251722223100
04182026002,imagined_sentence,334176,distractor,distractor,1,19253726507900,19255228859900,19255228860700,19255898860700,19256747130600
04182026002,imagined_sentence,52957,distractor,target,1,19258751669300,19260632292100,19260632292800,19261302292800,19261886906300
