Subject Number,Block Scheme,Stimulus Number,Stimulus Type,Subject Response,Play Count,Trial Start Timestamp,Play Button Clicked Timestamp,Audio Start Timestamp,Audio End Timestamp,Subject Response Timestamp
03132026002,full_sentence,1845027,distractor,distractor,1,212379824803700,212380961090300,212380961090600,212382851090600,212383946014200
03132026002,full_sentence,1585751,target,target,1,212385950120500,212386392800400,212386392800900,212388282800900,212388856277900
03132026002,full_sentence,254758,distractor,distractor,1,212390859735300,212391271862400,212391271862800,212393161862800,212394138930600
03132026002,full_sentence,2557564,distractor,distractor,1,212396142670700,212396399535000,212396399535600,212398289535600,212399070154700
03132026002,full_sentence,2487625,target,target,1,212401073451900,212401351378600,212401351378900,212403241378900,212404217710300
03132026002,full_sentence,2276260,target,distractor,1,212406221352200,212406564337000,212406564337300,212408454337300,212409066362000
03132026002,full_sentence,393679,target,target,1,212411069689900,212411552504500,212411552504700,212413442504700,212414635536600
03132026002,full_sentence,2456914,distractor,target,1,212416638503400,212417088449000,212417088449300,212418978449300,212419695426100
03132026002,full_sentence,656999,target,target,1,212421698821700,212422212681400,212422212681800,212424102681800,212424832423700
03132026002,full_sentence,1832684,distractor,distractor,1,212426835836800,212427125330300,212427125330500,212429015330500,212429813126100
03132026002,full_sentence,2490211,target,target,1,212431817203800,212432152313900,212432152314200,212434042314200,212434917108800
03132026002,full_sentence,1372543,distractor,distractor,1,212436920437300,212437550976600,212437550976900,212439440976900,212440371828500
03132026002,full_sentence,2645024,distractor,target,1,212442375736000,212442742244500,212442742244800,212444632244800,212445618017300
03132026002,full_sentence,1673452,distractor,target,1,212447622022300,212448000799600,212448000799900,212449890799900,212450732936000
03132026002,full_sentence,772560,distractor,distractor,1,212452737481700,212453543966600,212453543966900,212455433966900,212456533111200
03132026002,full_sentence,1881701,target,distractor,1,212473107992200,212473511002000,212473511002400,212475401002400,212475656667900
03132026002,full_sentence,1633194,distractor,distractor,1,212477660054200,212477952141000,212477952141900,212479842141900,212480340334900
03132026002,full_sentence,2097875,distractor,distractor,1,212482343492400,212482752652800,212482752653000,212484642653000,212485220441100
03132026002,full_sentence,490292,distractor,target,1,212487223743900,212487535045700,212487535045900,212489425045900,212490003815300
03132026002,full_sentence,2690790,target,target,1,212492007987000,212492272722500,212492272722900,212494162722900,212495014011500
03132026002,full_sentence,1430067,target,target,1,212497017885200,212497279253900,212497279254400,212499169254400,212499924132100
03132026002,full_sentence,1782091,distractor,distractor,1,212501927847400,212502238293800,212502238293900,212504128293900,212505170595100
03132026002,full_sentence,1038202,target,target,1,212507175197200,212507879578700,212507879578900,212509769578900,212511098237900
03132026002,full_sentence,2262329,distractor,distractor,1,212513102050600,212513711898300,212513711898500,212515601898500,212516146903900
03132026002,full_sentence,341881,target,distractor,1,212518150692100,212518744051800,212518744052100,212520634052100,212521568689300
03132026002,full_sentence,793673,target,target,1,212523572858100,212523950494700,212523950495100,212525840495100,212526858107400
03132026002,full_sentence,351826,distractor,target,1,212528861737300,212529232269600,212529232269900,212531122269900,212531719956600
03132026002,full_sentence,33624,distractor,distractor,1,212533723551500,212534036973700,212534036974000,212535926974000,212536512080300
03132026002,full_sentence,2363886,target,target,1,212538515839800,212538884459800,212538884460000,212540774460000,212541060751900
03132026002,full_sentence,1995467,distractor,target,1,212543064216400,212543984347000,212543984347200,212545874347200,212546278757500
03132026002,full_sentence,1286055,distractor,distractor,1,212565137603800,212565648206700,212565648207100,212567538207100,212568424953000
03132026002,full_sentence,144254,distractor,target,1,212570428670700,212570864906500,212570864906800,212572754906800,212572912194700
03132026002,full_sentence,417922,distractor,distractor,1,212574915945300,212575216615200,212575216615500,212577106615500,212578311730200
03132026002,full_sentence,351794,distractor,target,1,212580315128100,212580605287700,212580605287900,212582495287900,212582780681600
03132026002,full_sentence,2265258,target,distractor,1,212584783940800,212585181258100,212585181258400,212587071258400,212587639218200
03132026002,full_sentence,185130,distractor,target,1,212589643234000,212590008851600,212590008851900,212591898851900,212592410821700
03132026002,full_sentence,854858,target,target,1,212594414648300,212594715941800,212594715942100,212596605942100,212596907869600
03132026002,full_sentence,503104,distractor,target,1,212598911482300,212599303008800,212599303009100,212601193009100,212602002551400
03132026002,full_sentence,1974580,distractor,distractor,1,212604007072200,212604902926400,212604902926700,212606792926700,212607565309900
03132026002,full_sentence,469558,target,distractor,1,212609569087500,212609871002600,212609871003100,212611761003100,212612251705000
03132026002,full_sentence,1556070,target,distractor,1,212614255741200,212614830216000,212614830216200,212616720216200,212617498085400
03132026002,full_sentence,2433065,target,distractor,1,212619501803100,212620060807900,212620060808200,212621950808200,212622878820100
03132026002,full_sentence,690453,distractor,target,1,212624882611600,212625270659500,212625270660000,212627160660000,212627810975800
03132026002,full_sentence,1558811,target,distractor,1,212629814686500,212630133719900,212630133720200,212632023720200,212633316019000
03132026002,full_sentence,2457843,distractor,target,1,212635320466800,212635697070400,212635697070600,212637587070600,212638113692400
03132026002,full_sentence,2216495,target,target,1,212658652200800,212659125300500,212659125300800,212661015300800,212661393826100
03132026002,full_sentence,2380621,distractor,distractor,1,212663397238600,212663959866400,212663959866900,212665849866900,212666205684400
03132026002,full_sentence,422402,target,target,1,212668210047200,212668647048200,212668647048400,212670537048400,212671213265100
03132026002,full_sentence,1325540,target,distractor,1,212673217042800,212673797156300,212673797156900,212675687156900,212676302378900
03132026002,full_sentence,389188,target,target,1,212678305821900,212679144661000,212679144661200,212681034661200,212681341778600
03132026002,full_sentence,914835,target,distractor,1,212683345845500,212683788686300,212683788686600,212685678686600,212687267666500
03132026002,full_sentence,1797030,distractor,target,1,212689271263000,212689551161800,212689551162100,212691441162100,212691691260800
03132026002,full_sentence,2118128,distractor,target,1,212693695570100,212694029742500,212694029742800,212695919742800,212697016962200
03132026002,full_sentence,2455086,target,distractor,1,212699021095800,212699351764100,212699351764300,212701241764300,212701624584700
03132026002,full_sentence,364046,distractor,distractor,1,212703628337900,212704296191000,212704296191300,212706186191300,212708857575400
03132026002,full_sentence,1673472,distractor,target,1,212710861348600,212711131770000,212711131770300,212713021770300,212713394449700
03132026002,full_sentence,2514923,target,distractor,1,212715397878500,212715864074200,212715864074500,212717754074500,212718070344600
03132026002,full_sentence,633301,distractor,target,1,212720073929000,212720335426900,212720335427200,212722225427200,212722527269000
03132026002,full_sentence,2152103,distractor,target,1,212724530723700,212724864367700,212724864368100,212726754368100,212727657763400
03132026002,full_sentence,1377011,target,distractor,1,212729661264300,212729940010800,212729940011100,212731830011100,212734842068200
03132026002,full_sentence,83820,distractor,distractor,1,212750124639800,212750621128800,212750621129100,212752511129100,212752999329400
03132026002,full_sentence,1055025,target,target,1,212755004283500,212755271905700,212755271906000,212757161906000,212757701365900
03132026002,full_sentence,710781,target,distractor,1,212759705180600,212760254840200,212760254840500,212762144840500,212762726909200
03132026002,full_sentence,1361028,target,distractor,1,212764729886400,212764981851100,212764981851300,212766871851300,212767484826800
03132026002,full_sentence,436049,target,distractor,1,212769488085600,212769756471400,212769756471700,212771646471700,212772513792300
03132026002,full_sentence,2065486,target,distractor,1,212774516926800,212775111758000,212775111758300,212777001758300,212777900697300
03132026002,full_sentence,2501681,target,target,1,212779903822700,212780405363200,212780405363500,212782295363500,212782518029800
03132026002,full_sentence,1717516,distractor,distractor,1,212784521369400,212784816629400,212784816629700,212786706629700,212787670773300
03132026002,full_sentence,1560586,distractor,target,1,212789674581700,212790015945800,212790015946200,212791905946200,212792152165600
03132026002,full_sentence,1204336,target,target,1,212794155704400,212794414776400,212794414776800,212796304776800,212797415275900
03132026002,full_sentence,2098961,distractor,target,1,212799419119600,212799910656500,212799910656800,212801800656800,212802638918700
03132026002,full_sentence,135747,target,target,1,212804642911900,212805238405800,212805238406100,212807128406100,212808360565900
03132026002,full_sentence,1789042,distractor,distractor,1,212810363630500,212810830638700,212810830638900,212812720638900,212815094595700
03132026002,full_sentence,972144,distractor,target,1,212817098770400,212817597049300,212817597049600,212819487049600,212820564414300
03132026002,full_sentence,80741,target,target,1,212822568501300,212822998823200,212822998823400,212824888823400,212825426443800
03132026002,full_sentence,681938,target,target,1,212837177687400,212837592268900,212837592269400,212839482269400,212839628751500
03132026002,full_sentence,996037,target,distractor,1,212841632408100,212841895467000,212841895467400,212843785467400,212844008601900
03132026002,full_sentence,1784932,target,target,1,212846012977600,212846556740200,212846556740400,212848446740400,212848810448600
03132026002,full_sentence,2354618,target,distractor,1,212850814125100,212851412975900,212851412976300,212853302976300,212853778644000
03132026002,full_sentence,63332,distractor,distractor,1,212855783362200,212858421052300,212858421052700,212860311052700,212861710491100
03132026002,full_sentence,177749,target,target,1,212863713826700,212863941679000,212863941679500,212865831679500,212866224508800
03132026002,full_sentence,1921945,distractor,target,1,212868228134700,212868574422600,212868574422900,212870464422900,212870795507700
03132026002,full_sentence,1950306,target,distractor,1,212872799910900,212873172125900,212873172126200,212875062126200,212875235696000
