Event,Timestamp_ns,ms_since_last,s_since_last
screen_presented,83137493823700,0,0.0
key_press:space_page1,83368115753500,230621.930,230.621930
key_press:space_page2,83396576387100,28460.634,28.460634
key_press:space_page3,83423106900400,26530.513,26.530513
key_press:space_page4,83437236133200,14129.233,14.129233
key_press:space_page5,83451722239500,14486.106,14.486106
