Event,Timestamp_ns,ms_since_last,s_since_last
screen_presented,213269603216800,0,0.0
text_submitted:methodology_explanation,213332964692600,63361.476,63.361476
text_submitted:methodology_changes,213339539115100,6574.422,6.574422
