subject_number,block_name,trial_number,play_count,timestamp
03292026001,full_sentence,15,3,2026-03-29 13:45:08
03292026001,full_sentence,30,3,2026-03-29 13:46:39
03292026001,full_sentence,45,3,2026-03-29 13:48:20
03292026001,full_sentence,60,3,2026-03-29 13:49:50
03292026001,full_sentence,75,3,2026-03-29 13:51:17
03292026001,full_sentence,90,3,2026-03-29 13:52:53
03292026001,full_sentence,105,3,2026-03-29 13:54:19
03292026001,full_sentence,120,3,2026-03-29 13:55:53
03292026001,full_sentence,135,3,2026-03-29 13:57:19
