Subject Number,Block Scheme,Stimulus Number,Stimulus Type,Subject Response,Play Count,Trial Start Timestamp,Play Button Clicked Timestamp,Audio Start Timestamp,Audio End Timestamp,Subject Response Timestamp
04192026001,full_sentence,1038202,target,target,1,83688317812300,83693457954500,83693457955600,83695347955600,83696694511100
04192026001,full_sentence,2204030,distractor,distractor,1,83698699555200,83702149824100,83702149824700,83704039824700,83708200314500
04192026001,full_sentence,2276260,target,target,1,83710205946900,83713032898000,83713032898700,83714922898700,83715514328200
04192026001,full_sentence,1995467,distractor,target,1,83717519493600,83718221141700,83718221142400,83720111142400,83720579225900
04192026001,full_sentence,1879648,distractor,target,1,83722584743300,83724766266600,83724766267200,83726656267200,83729916043800
04192026001,full_sentence,920816,distractor,distractor,1,83731920786200,83732613094800,83732613095500,83734503095500,83736267109300
04192026001,full_sentence,1976046,target,target,1,83738272423900,83738986044600,83738986045500,83740876045500,83741699450700
04192026001,full_sentence,314781,target,distractor,1,83743705679800,83744107507200,83744107507800,83745997507800,83746609976500
04192026001,full_sentence,2070670,target,distractor,1,83748614743100,83749229181500,83749229182200,83751119182200,83754923644100
04192026001,full_sentence,1633194,distractor,target,1,83756928488400,83759477874100,83759477874700,83761367874700,83761685876000
04192026001,full_sentence,966129,distractor,distractor,1,83763691569400,83764372505100,83764372505700,83766262505700,83768220214400
04192026001,full_sentence,1084017,target,target,1,83770225534700,83770661389300,83770661390200,83772551390200,83773319472100
04192026001,full_sentence,578254,target,distractor,1,83775324664100,83775683428000,83775683428900,83777573428900,83779163953700
04192026001,full_sentence,2380621,distractor,target,1,83781168755500,83781705714400,83781705715200,83783595715200,83784608283800
04192026001,full_sentence,1717516,distractor,distractor,1,83786614760100,83787271561400,83787271562400,83789161562400,83789986182600
04192026001,full_sentence,2354618,target,target,1,83808880718800,83810250015400,83810250016200,83812140016200,83814454167500
04192026001,full_sentence,2065486,target,distractor,1,83816459694500,83817206963500,83817206964200,83819096964200,83821511326100
04192026001,full_sentence,135747,target,distractor,1,83823516750600,83824120149900,83824120150600,83826010150600,83826538161100
04192026001,full_sentence,270720,target,target,1,83828543542000,83829079386000,83829079386700,83830969386700,83831926665400
04192026001,full_sentence,144254,distractor,distractor,1,83833931438700,83834323415300,83834323415800,83836213415800,83836892936800
04192026001,full_sentence,1559140,distractor,target,1,83838898327400,83839356853300,83839356854000,83841246854000,83842915244400
04192026001,full_sentence,469558,target,target,1,83844921794400,83845546500000,83845546500700,83847436500700,83850884240400
04192026001,full_sentence,2216495,target,distractor,1,83852888924700,83853547728300,83853547729000,83855437729000,83856005751600
04192026001,full_sentence,1667784,distractor,distractor,1,83858010571800,83858457955600,83858457956200,83860347956200,83861683543400
04192026001,full_sentence,2265258,target,target,1,83863690216100,83864035940200,83864035941000,83865925941000,83867583655400
04192026001,full_sentence,2457843,distractor,target,1,83869588454200,83870125267400,83870125268000,83872015268000,83872660981200
04192026001,full_sentence,2669502,target,distractor,1,83874666753000,83875069021900,83875069022700,83876959022700,83883132414100
04192026001,full_sentence,1841210,target,target,1,83885137212000,83885462424500,83885462425200,83887352425200,83889155026600
04192026001,full_sentence,1782091,distractor,target,1,83891159781900,83891529610000,83891529610700,83893419610700,83894454489800
04192026001,full_sentence,2594432,distractor,distractor,1,83896459324500,83897029112800,83897029113900,83898919113900,83900432373600
04192026001,full_sentence,2530401,target,target,1,83912257401600,83912900902600,83912900903200,83914790903200,83917432893200
04192026001,full_sentence,1797030,distractor,target,1,83919437647700,83920074061000,83920074061700,83921964061700,83923421735400
04192026001,full_sentence,2241916,target,distractor,1,83925426538400,83925796982400,83925796983200,83927686983200,83928448976400
