Event,Timestamp_ns,ms_since_last,s_since_last
screen_presented,177010985990200,0,0.0
button_click:actual_audio,177013837986000,2851.996,2.851996
button_click:target_0,177016404757400,2566.771,2.566771
button_click:target_1,177018660308500,2255.551,2.255551
button_click:target_2,177020730325000,2070.017,2.070016
button_click:actual_audio,177023676956200,2946.631,2.946631
button_click:distractor_0,177025436078600,1759.122,1.759122
button_click:distractor_1,177027631121500,2195.043,2.195043
button_click:distractor_2,177030327199400,2696.078,2.696078
button_click:target_1,177032712615000,2385.416,2.385416
button_click:distractor_1,177034656136000,1943.521,1.943521
button_click:target_1,177037352168900,2696.033,2.696033
button_click:distractor_1,177039422075700,2069.907,2.069907
button_click:target_1,177042873412400,3451.337,3.451337
button_click:continue,177044189125200,1315.713,1.315713
