Subject Number,Block Scheme,Stimulus Number,Stimulus Type,Subject Response,Play Count,Trial Start Timestamp,Play Button Clicked Timestamp,Audio Start Timestamp,Audio End Timestamp,Subject Response Timestamp
03132025001,full_sentence,254758,distractor,distractor,1,207782549919600,207785863491200,207785863491600,207787753491600,207788223728600
03132025001,full_sentence,422402,target,distractor,1,207790227540800,207791989906400,207791989907300,207793879907300,207795024627400
03132025001,full_sentence,436049,target,target,1,207797028520200,207798762403500,207798762403700,207800652403700,207801737243800
03132025001,full_sentence,177749,target,target,1,207803741246700,207804845927100,207804845927500,207806735927500,207808627930400
03132025001,full_sentence,185130,distractor,distractor,1,207810632700900,207812064360400,207812064361100,207813954361100,207815301424600
03132025001,full_sentence,1084017,target,distractor,1,207817305772800,207819154185800,207819154186200,207821044186200,207821593743100
03132025001,full_sentence,320025,distractor,target,1,207823597829900,207825308820600,207825308821000,207827198821000,207834116610700
03132025001,full_sentence,2416540,distractor,distractor,1,207836121315000,207837308254000,207837308254300,207839198254300,207840376004800
03132025001,full_sentence,2456914,distractor,target,1,207842380301100,207844434155700,207844434156200,207846324156200,207847086235800
03132025001,full_sentence,2380621,distractor,distractor,1,207849090534000,207850025684500,207850025685000,207851915685000,207852562166500
03132025001,full_sentence,2514716,distractor,distractor,1,207854566574000,207855719659800,207855719660300,207857609660300,207858318510200
03132025001,full_sentence,1560586,distractor,distractor,1,207860322451600,207861161976300,207861161976700,207863051976700,207863864780700
03132025001,full_sentence,33624,distractor,target,1,207865868184500,207866654723600,207866654723900,207868544723900,207869250762200
03132025001,full_sentence,1430067,target,distractor,1,207871255116200,207872150066600,207872150067200,207874040067200,207874731923900
03132025001,full_sentence,83820,distractor,target,1,207876735669600,207877765714100,207877765714600,207879655714600,207880312001800
03132025001,full_sentence,2669502,target,distractor,1,207894748950200,207897177771000,207897177771500,207899067771500,207899607030200
03132025001,full_sentence,772560,distractor,target,1,207901612532100,207903421066200,207903421066700,207905311066700,207907801976900
03132025001,full_sentence,1455560,distractor,distractor,1,207909806521600,207911419293600,207911419294000,207913309294000,207914636095000
03132025001,full_sentence,1286055,distractor,distractor,1,207916640320000,207917661712400,207917661713200,207919551713200,207920412078700
03132025001,full_sentence,2118128,distractor,target,1,207922416021400,207924726816300,207924726816600,207926616816600,207927529593800
03132025001,full_sentence,2065486,target,distractor,1,207929534525900,207930664480500,207930664481000,207932554481000,207933317469000
03132025001,full_sentence,1325540,target,target,1,207935321926800,207941637560200,207941637560800,207943527560800,207944128898500
03132025001,full_sentence,633301,distractor,distractor,1,207946132745400,207947865074400,207947865074700,207949755074700,207951092881100
03132025001,full_sentence,1950306,target,distractor,1,207953097146400,207954425838100,207954425838700,207956315838700,207958455040200
03132025001,full_sentence,2253127,target,target,1,207960459400000,207962582498200,207962582498600,207964472498600,207965085460700
03132025001,full_sentence,933016,distractor,target,1,207967089221100,207967919122900,207967919123300,207969809123300,207970317908400
