subject_number,block_name,trial_number,play_count,timestamp
03032025002,imagined_sentence,15,3,2026-03-03 16:52:26
03032025002,imagined_sentence,30,3,2026-03-03 16:53:26
03032025002,imagined_sentence,45,3,2026-03-03 16:54:31
03032025002,imagined_sentence,60,3,2026-03-03 16:55:40
03032025002,imagined_sentence,75,3,2026-03-03 16:56:47
03032025002,imagined_sentence,90,3,2026-03-03 16:57:59
03032025002,imagined_sentence,105,3,2026-03-03 16:59:11
03032025002,imagined_sentence,120,3,2026-03-03 17:00:23
03032025002,imagined_sentence,135,3,2026-03-03 17:01:28
