Event,Timestamp_ns,ms_since_last,s_since_last
screen_presented,205402077257900,0,0.0
button_click:actual_audio,205473176278200,71099.020,71.099020
button_click:target_0,205476419481800,3243.204,3.243204
button_click:target_1,205481923872700,5504.391,5.504391
button_click:target_2,205484865398900,2941.526,2.941526
button_click:actual_audio,205487045246200,2179.847,2.179847
button_click:distractor_0,205489979302000,2934.056,2.934056
button_click:distractor_1,205492004220800,2024.919,2.024919
button_click:distractor_2,205493828042200,1823.821,1.823821
button_click:target_0,205496514696700,2686.655,2.686654
button_click:target_0,205499201144300,2686.448,2.686448
button_click:target_1,205502440360900,3239.217,3.239217
button_click:target_2,205505454725400,3014.365,3.014365
button_click:target_2,205509548799200,4094.074,4.094074
button_click:actual_audio,205511727385200,2178.586,2.178586
button_click:distractor_0,205513815624400,2088.239,2.088239
button_click:distractor_1,205515786007600,1970.383,1.970383
button_click:distractor_2,205517648449400,1862.442,1.862442
button_click:target_2,205520075495100,2427.046,2.427046
button_click:target_1,205522194164800,2118.670,2.118670
button_click:target_0,205524482148600,2287.984,2.287984
button_click:continue,205527471819800,2989.671,2.989671
