Event,Timestamp_ns,ms_since_last,s_since_last
screen_presented,567731987094100,0,0.0
text_submitted:methodology_explanation,567776749570700,44762.477,44.762477
text_submitted:methodology_changes,567814387685000,37638.114,37.638114
