subject_number,block_name,trial_number,play_count,timestamp
04032026001,imagined_sentence,15,3,2026-04-03 16:32:21
04032026001,imagined_sentence,30,3,2026-04-03 16:33:36
04032026001,imagined_sentence,45,3,2026-04-03 16:34:50
04032026001,imagined_sentence,60,3,2026-04-03 16:36:10
04032026001,imagined_sentence,75,3,2026-04-03 16:37:25
04032026001,imagined_sentence,90,3,2026-04-03 16:38:37
04032026001,imagined_sentence,105,3,2026-04-03 16:39:41
04032026001,imagined_sentence,120,3,2026-04-03 16:40:53
04032026001,imagined_sentence,135,3,2026-04-03 16:42:02
