Event,Timestamp_ns,ms_since_last,s_since_last
screen_presented,14574256087200,0,0.0
text_submitted:target_word,14582733511700,8477.424,8.477424
text_submitted:target_sentence,14591059516500,8326.005,8.326005
text_submitted:listening_experience,14615613506200,24553.990,24.553990
text_submitted:technical_issues,14643739746600,28126.240,28.126240
