Event,Timestamp_ns,ms_since_last,s_since_last
screen_presented,12427927862800,0,0.0
button_click:actual_audio,12430157955100,2230.092,2.230092
button_click:target_0,12432519583400,2361.628,2.361628
button_click:target_1,12435279083400,2759.500,2.759500
button_click:target_2,12437524673300,2245.590,2.245590
button_click:actual_audio,12440950103300,3425.430,3.425430
button_click:distractor_0,12443640366000,2690.263,2.690263
button_click:distractor_1,12445971824100,2331.458,2.331458
button_click:distractor_2,12448446350200,2474.526,2.474526
button_click:target_1,12451129529700,2683.180,2.683180
button_click:distractor_1,12454132821600,3003.292,3.003292
button_click:distractor_2,12456571402100,2438.581,2.438581
button_click:target_2,12459754226800,3182.825,3.182825
button_click:distractor_0,12462506750300,2752.523,2.752524
button_click:target_0,12464834921100,2328.171,2.328171
button_click:target_1,12467098709800,2263.789,2.263789
button_click:distractor_1,12469692558800,2593.849,2.593849
button_click:actual_audio,12472954176300,3261.617,3.261617
button_click:target_1,12475082646500,2128.470,2.128470
button_click:distractor_1,12477414162700,2331.516,2.331516
button_click:distractor_2,12479611578100,2197.415,2.197415
button_click:distractor_0,12481742232900,2130.655,2.130655
button_click:target_0,12483813154400,2070.921,2.070921
button_click:target_1,12486545827200,2732.673,2.732673
button_click:distractor_1,12488744970000,2199.143,2.199143
button_click:distractor_2,12491006995400,2262.025,2.262025
button_click:target_2,12493271806100,2264.811,2.264811
button_click:target_2,12495662917100,2391.111,2.391111
button_click:distractor_2,12498325531000,2662.614,2.662614
button_click:target_2,12500525780300,2200.249,2.200249
button_click:continue,12503187793800,2662.014,2.662014
