subject_number,block_name,trial_number,play_count,timestamp
03032025001,imagined_sentence,15,3,2026-03-03 15:09:43
03032025001,imagined_sentence,30,3,2026-03-03 15:12:53
03032025001,imagined_sentence,45,3,2026-03-03 15:15:59
03032025001,imagined_sentence,60,3,2026-03-03 15:18:39
03032025001,imagined_sentence,75,3,2026-03-03 15:21:35
03032025001,imagined_sentence,90,3,2026-03-03 15:24:46
03032025001,imagined_sentence,105,3,2026-03-03 15:27:33
03032025001,imagined_sentence,120,3,2026-03-03 15:30:25
03032025001,imagined_sentence,135,3,2026-03-03 15:33:49
