Event,Timestamp_ns,ms_since_last,s_since_last
screen_presented,2983200941513700,0,0.0
text_submitted:target_word,2983208116041000,7174.527,7.174527
text_submitted:target_sentence,2983220361059400,12245.018,12.245018
text_submitted:listening_experience,2983226254262800,5893.203,5.893203
text_submitted:technical_issues,2983228885485300,2631.222,2.631222
