subject,block_type,metric,k,neighbour_consistency,null_mean,null_std,p_perm,label_neighbour_consistency,accuracy
4042026001,full_sentence,pearson_raw,10,0.4952638700947226,0.49675236806495265,0.016182810495093663,0.5349301397205589,0.4892037786774629,0.5333333333333333
4042026002,full_sentence,pearson_raw,10,0.49594594594594593,0.4997689189189189,0.016906008101685584,0.5988023952095808,0.5050709939148073,0.5466666666666666
4042026003,full_sentence,pearson_raw,10,0.4894915254237288,0.5019972881355932,0.01645510579929048,0.782435129740519,0.5084288604180714,0.46
4062026001,full_sentence,pearson_raw,10,0.5016880486158002,0.5006846725185685,0.01681849256533249,0.47105788423153694,0.48480756245779877,0.4866666666666667
4142026001,full_sentence,pearson_raw,10,0.5259608900876601,0.5199568442346595,0.016330233965658414,0.36926147704590817,0.5151719487525287,0.52
4142026002,full_sentence,pearson_raw,10,0.5084631008801624,0.4964075829383886,0.01678779381139882,0.22554890219560877,0.4972972972972973,0.5333333333333333
4182026001,full_sentence,pearson_raw,10,0.5006747638326585,0.5151713900134953,0.016530388335409832,0.812375249500998,0.5216508795669824,0.52
4182026002,full_sentence,pearson_raw,10,0.495605138607167,0.5013414469235971,0.017750890000082835,0.624750499001996,0.5037037037037037,0.5133333333333333
4192026001,full_sentence,pearson_raw,10,0.5161725067385444,0.5057088948787062,0.0169828596220472,0.2754491017964072,0.4864864864864865,0.5733333333333334
4192026002,full_sentence,pearson_raw,10,0.5094339622641509,0.5044905660377359,0.015976620057441243,0.3932135728542914,0.4837837837837838,0.4666666666666667
2242025001,full_sentence,lagged_xcorr_max,10,0.5128205128205128,0.4987773279352226,0.01578498407859653,0.20758483033932135,0.4989871708305199,0.47333333333333333
2262025001,full_sentence,lagged_xcorr_max,10,0.501010101010101,0.49794343434343435,0.01698154527317424,0.4590818363273453,0.4732566012186865,0.5266666666666666
3032025001,full_sentence,lagged_xcorr_max,10,0.5331081081081082,0.5098810810810811,0.016409749191171868,0.08582834331337326,0.5020352781546812,0.52
3032025002,full_sentence,lagged_xcorr_max,10,0.5003385240352065,0.4960514556533514,0.016619203402476194,0.4151696606786427,0.4834347532116295,0.5066666666666667
3062025001,full_sentence,lagged_xcorr_max,10,0.4892037786774629,0.4987773279352227,0.01648016773183969,0.7105788423153693,0.49629130141604855,0.5466666666666666
3062025002,full_sentence,lagged_xcorr_max,10,0.654054054054054,0.6522702702702703,0.013328161280775741,0.46506986027944114,0.6558265582655827,0.5466666666666666
3102025001,full_sentence,lagged_xcorr_max,10,0.5337381916329285,0.49740215924426456,0.016440707672359972,0.013972055888223553,0.48280512474713416,0.5466666666666666
3102025002,full_sentence,lagged_xcorr_max,10,0.49561699258260283,0.49706136210384355,0.01681767105020439,0.5349301397205589,0.5128378378378379,0.5333333333333333
3132025001,full_sentence,lagged_xcorr_max,10,0.5209459459459459,0.4976878378378378,0.01688594376355598,0.09580838323353294,0.49224544841537426,0.47333333333333333
3132026002,full_sentence,lagged_xcorr_max,10,0.5006775067750677,0.503669376693767,0.016074466749574832,0.5688622754491018,0.5053981106612686,0.4866666666666667
3172026001,full_sentence,lagged_xcorr_max,10,0.5385656292286874,0.5300608930987821,0.015722430048990956,0.28542914171656686,0.5080971659919028,0.5133333333333333
3192026001,full_sentence,lagged_xcorr_max,10,0.5033738191632928,0.5102672064777328,0.015884538896291923,0.6726546906187625,0.5209459459459459,0.5333333333333333
3202026001,full_sentence,lagged_xcorr_max,10,0.5104659014179609,0.5000702228224172,0.01703399724529036,0.281437125748503,0.49358541525995947,0.54
3202026002,full_sentence,lagged_xcorr_max,10,0.512542372881356,0.5004501694915254,0.016728888829188587,0.24550898203592814,0.5219150370869858,0.56
3292026001,full_sentence,lagged_xcorr_max,10,0.49696561024949426,0.5050249494268374,0.015728167838342903,0.718562874251497,0.5324324324324324,0.44
4032026001,full_sentence,lagged_xcorr_max,10,0.5013513513513513,0.49973783783783793,0.017965471102526633,0.49500998003992014,0.4902093180283592,0.4666666666666667
4042026001,full_sentence,lagged_xcorr_max,10,0.46923597025016905,0.49700338066260985,0.015694831314232178,0.9620758483033932,0.5104942450914015,0.5333333333333333
4042026002,full_sentence,lagged_xcorr_max,10,0.5084516565246788,0.5007248140635564,0.017420312879863623,0.313373253493014,0.506765899864682,0.5466666666666666
4042026003,full_sentence,lagged_xcorr_max,10,0.4892037786774629,0.5017827260458839,0.01597064697146541,0.7844311377245509,0.5107816711590296,0.46
4062026001,full_sentence,lagged_xcorr_max,10,0.4932523616734143,0.5003198380566801,0.017149270144645064,0.6487025948103793,0.5033692722371967,0.4866666666666667
4142026001,full_sentence,lagged_xcorr_max,10,0.5081190798376184,0.5216359945872802,0.01626803628360345,0.8063872255489022,0.5219446320054018,0.52
4142026002,full_sentence,lagged_xcorr_max,10,0.5225893459204316,0.4978219824679703,0.016753298976645455,0.07784431137724551,0.48777173913043476,0.5333333333333333
