Event,Timestamp_ns,ms_since_last,s_since_last
screen_presented,810007160057900,0,0.0
button_click:actual_audio,810016192385200,9032.327,9.032327
button_click:target_0,810018163528600,1971.143,1.971143
button_click:target_1,810019731085300,1567.557,1.567557
button_click:target_2,810022561729000,2830.644,2.830644
button_click:actual_audio,810024108464200,1546.735,1.546735
button_click:distractor_0,810026023734500,1915.270,1.915270
button_click:distractor_1,810027444118200,1420.384,1.420384
button_click:distractor_2,810029011187500,1567.069,1.567069
button_click:target_0,810030853149600,1841.962,1.841962
button_click:distractor_0,810032042061900,1188.912,1.188912
button_click:target_0,810033645909200,1603.847,1.603847
button_click:target_1,810034626337400,980.428,0.980428
button_click:distractor_1,810035723285000,1096.948,1.096948
button_click:continue,810037183179300,1459.894,1.459894
