Subject Number,Block Scheme,Stimulus Number,Stimulus Type,Subject Response,Play Count,Trial Start Timestamp,Play Button Clicked Timestamp,Audio Start Timestamp,Audio End Timestamp,Subject Response Timestamp
04032026001,full_sentence,364046,distractor,target,1,91950386486700,91955815846300,91955815847200,91957705847200,91962010923600
04032026001,full_sentence,2209737,target,target,1,91964027933300,91969646083800,91969646084500,91971536084500,91975240470500
04032026001,full_sentence,1204336,target,distractor,1,91977246256500,91979094770300,91979094770900,91980984770900,91982631039100
04032026001,full_sentence,2487625,target,target,1,91984637072500,91987685971500,91987685972100,91989575972100,91992802205700
04032026001,full_sentence,1893147,distractor,distractor,1,91994807856500,91997523457400,91997523458100,91999413458100,92001794093100
04032026001,full_sentence,19389,target,distractor,1,92003799981100,92006793973300,92006793973800,92008683973800,92009929924600
04032026001,full_sentence,2490211,target,target,1,92011935624100,92014840292300,92014840293000,92016730293000,92021302305000
04032026001,full_sentence,2098961,distractor,distractor,1,92023308052900,92026991130600,92026991131200,92028881131200,92029593712600
04032026001,full_sentence,2456914,distractor,target,1,92031599756800,92033102859900,92033102860600,92034992860600,92036072341500
04032026001,full_sentence,2534050,target,target,1,92038078008400,92040493593000,92040493593600,92042383593600,92045709450100
04032026001,full_sentence,1303598,target,distractor,1,92047715225200,92049218639200,92049218639800,92051108639800,92051820649000
04032026001,full_sentence,1325540,target,distractor,1,92053826941600,92055919635300,92055919636000,92057809636000,92058255067300
04032026001,full_sentence,996037,target,distractor,1,92060260677700,92062486723100,92062486723700,92064376723700,92065033803400
04032026001,full_sentence,1667784,distractor,target,1,92067039578400,92068987822900,92068987823500,92070877823500,92071768896200
04032026001,full_sentence,656999,target,distractor,1,92073774704500,92076328436700,92076328437200,92078218437200,92080866264600
04032026001,full_sentence,1531735,distractor,target,1,92097124632500,92097860401700,92097860402300,92099750402300,92100307427900
04032026001,full_sentence,1324224,distractor,target,1,92102313217700,92103215657900,92103215658500,92105105658500,92105885011400
04032026001,full_sentence,2645024,distractor,distractor,1,92107891018700,92108793388800,92108793389400,92110683389400,92110951115300
04032026001,full_sentence,422402,target,distractor,1,92112956774600,92114783282300,92114783283000,92116673283000,92117084745300
04032026001,full_sentence,2204030,distractor,target,1,92119090395500,92119592949900,92119592950500,92121482950500,92121917451900
04032026001,full_sentence,323739,distractor,distractor,1,92123923079500,92125871223100,92125871223600,92127761223600,92128206760000
04032026001,full_sentence,1152401,target,distractor,1,92130212462200,92131371196200,92131371196900,92133261196900,92133439777100
04032026001,full_sentence,936885,target,target,1,92135446321400,92136081264300,92136081265200,92137971265200,92138205163400
04032026001,full_sentence,2184351,distractor,distractor,1,92140210955700,92141014130500,92141014131100,92142904131100,92143271511400
04032026001,full_sentence,341881,target,target,1,92145277244100,92146168679400,92146168680400,92148058680400,92148949095700
04032026001,full_sentence,953491,target,distractor,1,92150954871500,92152825371200,92152825371800,92154715371800,92156040065300
04032026001,full_sentence,2241916,target,target,1,92158045852800,92158803404000,92158803404600,92160693404600,92160994287100
04032026001,full_sentence,254758,distractor,distractor,1,92162999931300,92163919495000,92163919495700,92165809495700,92166233307500
04032026001,full_sentence,837594,distractor,target,1,92168239044700,92169019066400,92169019067100,92170909067100,92171343438900
04032026001,full_sentence,1617401,distractor,target,1,92173349992500,92176042877100,92176042877700,92177932877700,92179212206600
04032026001,full_sentence,2530401,target,distractor,1,92191328320100,92192030256500,92192030257200,92193920257200,92194277082900
04032026001,full_sentence,1921945,distractor,target,1,92196283529000,92196718909200,92196718910000,92198608910000,92199142876500
04032026001,full_sentence,83820,distractor,target,1,92201148831100,92202273723900,92202273724500,92204163724500,92204687123800
04032026001,full_sentence,1717516,distractor,distractor,1,92206692818200,92207728917800,92207728918400,92209618918400,92209932109700
04032026001,full_sentence,1286055,distractor,target,1,92211938047000,92212951370600,92212951371200,92214841371200,92215208624800
04032026001,full_sentence,1633194,distractor,target,1,92217214425500,92218239469900,92218239470500,92220129470500,92220563978300
04032026001,full_sentence,2118128,distractor,distractor,1,92222569714700,92223338845200,92223338845800,92225228845800,92225473823700
04032026001,full_sentence,2034167,distractor,distractor,1,92227479626900,92228593883000,92228593883600,92230483883600,92230807235300
04032026001,full_sentence,552066,distractor,target,1,92232812876300,92233693399100,92233693399700,92235583399700,92235973296400
04032026001,full_sentence,2654756,target,target,1,92237979971100,92238581445000,92238581445700,92240471445700,92240583474200
04032026001,full_sentence,2265258,target,distractor,1,92242589181100,92242991613500,92242991614200,92244881614200,92245004424500
04032026001,full_sentence,1455560,distractor,distractor,1,92247010121500,92247790475300,92247790476300,92249680476300,92249959275500
04032026001,full_sentence,1995467,distractor,distractor,1,92251965556300,92252935162400,92252935163200,92254825163200,92255759231700
04032026001,full_sentence,920816,distractor,distractor,1,92257765303100,92258133918600,92258133919200,92260023919200,92260480897100
04032026001,full_sentence,2649655,target,target,1,92262486406300,92263111030900,92263111031400,92265001031400,92265847288300
04032026001,full_sentence,1038202,target,target,1,92277107611300,92278320333200,92278320333800,92280210333800,92280511908100
04032026001,full_sentence,1154913,target,target,1,92282517572600,92283487748000,92283487748800,92285377748800,92285921994100
04032026001,full_sentence,503104,distractor,target,1,92287927841000,92295281775300,92295281775900,92297171775900,92297572529200
04032026001,full_sentence,1067883,distractor,target,1,92299578194200,92299936080600,92299936081200,92301826081200,92303317054100
04032026001,full_sentence,1673452,distractor,distractor,1,92305322798900,92305703388100,92305703388700,92307593388700,92307993904100
04032026001,full_sentence,2474088,target,distractor,1,92309999535000,92310379496400,92310379497100,92312269497100,92312559281000
04032026001,full_sentence,351826,distractor,target,1,92314565057600,92314889455100,92314889455700,92316779455700,92317225020000
04032026001,full_sentence,847501,distractor,distractor,1,92319231175800,92319855516500,92319855517200,92321745517200,92322735649600
04032026001,full_sentence,2363886,target,distractor,1,92324741341400,92325232882900,92325232883400,92327122883400,92327423771500
04032026001,full_sentence,1950306,target,target,1,92329429531400,92329832229300,92329832230000,92331722230000,92331967170800
04032026001,full_sentence,2253127,target,distractor,1,92333973879500,92334353011800,92334353012400,92336243012400,92336577266900
04032026001,full_sentence,1974580,distractor,target,1,92338583139000,92338963020700,92338963021400,92340853021400,92341321090800
04032026001,full_sentence,514473,target,distractor,1,92343326841800,92344029038500,92344029039200,92345919039200,92346408883200
04032026001,full_sentence,1248677,distractor,target,1,92348414644100,92348894673600,92348894674300,92350784674300,92351464325300
04032026001,full_sentence,1784932,target,target,1,92353470120800,92353928190400,92353928191100,92355818191100,92356052025100
04032026001,full_sentence,1361028,target,distractor,1,92367439041500,92368753304800,92368753305700,92370643305700,92370677329300
04032026001,full_sentence,2097875,distractor,distractor,1,92372682983300,92373096425600,92373096426200,92374986426200,92375143903700
04032026001,full_sentence,499550,distractor,target,1,92377149579800,92377506636400,92377506637100,92379396637100,92379819608200
04032026001,full_sentence,2514923,target,target,1,92381825331700,92382405517200,92382405517700,92384295517700,92384707919700
04032026001,full_sentence,135747,target,target,1,92386713653700,92388561507500,92388561508200,92390451508200,92392787710400
04032026001,full_sentence,320025,distractor,target,1,92394793481600,92395685085300,92395685086000,92397575086000,92398387818200
04032026001,full_sentence,1976046,target,distractor,1,92400393519400,92400795183400,92400795184100,92402685184100,92402953317300
04032026001,full_sentence,351794,distractor,target,1,92404959102000,92405683996100,92405683996700,92407573996700,92408408624100
04032026001,full_sentence,2578028,distractor,distractor,1,92410414435100,92411128339000,92411128339600,92413018339600,92413130922300
04032026001,full_sentence,2065486,target,target,1,92415136348600,92415826884000,92415826884700,92417716884700,92418585722400
04032026001,full_sentence,314781,target,distractor,1,92420591230200,92421327016800,92421327017500,92423217017500,92423328894900
04032026001,full_sentence,2501681,target,distractor,1,92425334533000,92426192607400,92426192608000,92428082608000,92432198848700
04032026001,full_sentence,185130,distractor,distractor,1,92434204409500,92435640907400,92435640908000,92437530908000,92438121252100
04032026001,full_sentence,972144,distractor,distractor,1,92440126838100,92440784542800,92440784543400,92442674543400,92443020451500
04032026001,full_sentence,2675662,target,target,1,92445026184300,92445417130800,92445417131500,92447307131500,92447874863300
04032026001,full_sentence,1372543,distractor,distractor,1,92459545874300,92464319077700,92464319078400,92466209078400,92466287569400
04032026001,full_sentence,2634690,distractor,target,1,92468293319100,92468639946700,92468639947300,92470529947300,92470719875000
04032026001,full_sentence,1285990,distractor,target,1,92472725467700,92473405541100,92473405541900,92475295541900,92475463225400
04032026001,full_sentence,2457843,distractor,distractor,1,92477469023700,92477804320100,92477804320800,92479694320800,92479784132400
04032026001,full_sentence,1558811,target,distractor,1,92481789833300,92482080757900,92482080758600,92483970758600,92484360785200
04032026001,full_sentence,2152103,distractor,target,1,92486366382500,92486657515200,92486657515800,92488547515800,92488804027500
04032026001,full_sentence,772560,distractor,distractor,1,92490809655400,92491156556500,92491156557100,92493046557100,92493158536200
04032026001,full_sentence,2262329,distractor,target,1,92495164115200,92495522006500,92495522007200,92497412007200,92498836060800
04032026001,full_sentence,1841210,target,distractor,1,92500841944200,92501199615700,92501199616300,92503089616300,92503401517700
04032026001,full_sentence,2557564,distractor,distractor,1,92505407271300,92505832236000,92505832236700,92507722236700,92507911639700
04032026001,full_sentence,793673,target,target,1,92509917310800,92510431391300,92510431392000,92512321392000,92512432731100
04032026001,full_sentence,1585751,target,distractor,1,92514438448200,92515274617100,92515274617800,92517164617800,92517343302700
04032026001,full_sentence,1708892,distractor,target,1,92519349190100,92519673154600,92519673155300,92521563155300,92521775369200
04032026001,full_sentence,710781,target,distractor,1,92523781076200,92524162262800,92524162263500,92526052263500,92528926920800
04032026001,full_sentence,469558,target,target,1,92530932592400,92531624136900,92531624137600,92533514137600,92533848657000
04032026001,full_sentence,690453,distractor,distractor,1,92544668561100,92546460477100,92546460477700,92548350477700,92548595758200
04032026001,full_sentence,1789042,distractor,target,1,92550601633100,92551081704900,92551081705500,92552971705500,92553172597100
04032026001,full_sentence,966129,distractor,distractor,1,92555178395700,92556058763400,92556058764100,92557948764100,92558694710700
04032026001,full_sentence,633301,distractor,distractor,1,92560700452300,92561191494200,92561191494800,92563081494800,92563960995800
04032026001,full_sentence,2380621,distractor,target,1,92565966640200,92566446758900,92566446759500,92568336759500,92569094782800
04032026001,full_sentence,389188,target,target,1,92571101557300,92571680706000,92571680706600,92573570706600,92573792773000
04032026001,full_sentence,2216495,target,distractor,1,92575798489400,92576145091100,92576145091800,92578035091800,92578158198200
04032026001,full_sentence,1084017,target,target,1,92580163867400,92580899738700,92580899739300,92582789739300,92582801581000
04032026001,full_sentence,933016,distractor,distractor,1,92584807311100,92585565550600,92585565551500,92587455551500,92587611610400
04032026001,full_sentence,681938,target,distractor,1,92589617771000,92589998232300,92589998232900,92591888232900,92592355392700
04032026001,full_sentence,1512885,target,target,1,92594361083600,92594729915000,92594729915700,92596619915700,92596831983600
04032026001,full_sentence,1377011,target,distractor,1,92598837564400,92599217657600,92599217658200,92601107658200,92601252959500
04032026001,full_sentence,1430067,target,target,1,92603258601300,92603572015300,92603572015900,92605462015900,92605662616100
04032026001,full_sentence,1673472,distractor,distractor,1,92607668293800,92608015600300,92608015601000,92609905601000,92610584610600
04032026001,full_sentence,490292,distractor,distractor,1,92612590342900,92613025709800,92613025710500,92614915710500,92614960656800
04032026001,full_sentence,2669502,target,target,1,92628813722300,92629547223700,92629547224300,92631437224300,92631995434700
04032026001,full_sentence,1832684,distractor,target,1,92634000846900,92634402139400,92634402140100,92636292140100,92636392767600
04032026001,full_sentence,1500770,target,distractor,1,92638398405600,92638756382200,92638756382800,92640646382800,92641058603000
04032026001,full_sentence,578254,target,distractor,1,92643064326500,92643488706500,92643488707200,92645378707200,92645557639900
04032026001,full_sentence,1797030,distractor,target,1,92647563266200,92647865203600,92647865204200,92649755204200,92649933869200
04032026001,full_sentence,2416540,distractor,target,1,92651939608300,92652330759200,92652330759800,92654220759800,92654488414700
04032026001,full_sentence,930786,distractor,distractor,1,92656494117200,92656740582000,92656740582700,92658630582700,92659432242300
04032026001,full_sentence,2354618,target,distractor,1,92661438576800,92661728790600,92661728791200,92663618791200,92663797519800
04032026001,full_sentence,1361457,target,distractor,1,92665803222000,92666105529100,92666105529700,92667995529700,92672656141700
04032026001,full_sentence,2276260,target,distractor,1,92674661851500,92675197760500,92675197761200,92677087761200,92677477551900
04032026001,full_sentence,1556070,target,target,1,92679483296200,92679807617400,92679807618000,92681697618000,92681931901600
04032026001,full_sentence,390337,distractor,distractor,1,92683937694300,92684751616200,92684751616800,92686641616800,92686975872400
04032026001,full_sentence,2070670,target,target,1,92688981639100,92689439453200,92689439453800,92691329453800,92691719064900
04032026001,full_sentence,1881701,target,target,1,92693725747400,92695361689600,92695361690300,92697251690300,92697485750000
04032026001,full_sentence,724605,target,distractor,1,92699491540500,92699849505500,92699849506500,92701739506500,92701985236000
04032026001,full_sentence,177749,target,target,1,92712957729800,92714980906200,92714980906900,92716870906900,92717783781900
04032026001,full_sentence,2594432,distractor,distractor,1,92719789432800,92720135944500,92720135945100,92722025945100,92723405818800
04032026001,full_sentence,2433065,target,distractor,1,92725411547700,92725858206800,92725858207400,92727748207400,92728761055400
04032026001,full_sentence,436049,target,distractor,1,92730766796300,92731424739300,92731424740000,92733314740000,92733615837800
04032026001,full_sentence,1559140,distractor,target,1,92735621561300,92736023864800,92736023865400,92737913865400,92738159091600
04032026001,full_sentence,1055025,target,target,1,92740164800300,92740567383700,92740567384700,92742457384700,92742847237100
04032026001,full_sentence,144254,distractor,distractor,1,92744852868200,92745233127600,92745233128200,92747123128200,92747423846100
04032026001,full_sentence,914835,target,distractor,1,92749430369800,92749753792700,92749753793400,92751643793400,92751833583100
04032026001,full_sentence,1782091,distractor,distractor,1,92753839357000,92754264756000,92754264756600,92756154756600,92757111150500
04032026001,full_sentence,1560586,distractor,target,1,92759116929200,92759953127300,92759953128100,92761843128100,92761910246600
04032026001,full_sentence,80741,target,target,1,92763916029200,92764407375900,92764407376600,92766297376600,92766664829100
04032026001,full_sentence,2514716,distractor,distractor,1,92768670517100,92769830212200,92769830212900,92771720212900,92772098100100
