Event,Timestamp_ns,ms_since_last,s_since_last
screen_presented,35649904759300,0,0.0
text_submitted:methodology_explanation,35716318298700,66413.539,66.413539
text_submitted:methodology_changes,35747205877000,30887.578,30.887578
