Event,Timestamp_ns,ms_since_last,s_since_last
screen_presented,34129197952800,0,0.0
key_press:space_page1,34183545716900,54347.764,54.347764
key_press:space_page2,34213307435900,29761.719,29.761719
key_press:space_page3,34248186951300,34879.515,34.879515
key_press:space_page4,34264254980100,16068.029,16.068029
key_press:space_page5,34277039033300,12784.053,12.784053
