Event,Timestamp_ns,ms_since_last,s_since_last
screen_presented,816721287420200,0,0.0
button_click:actual_audio,816723432260000,2144.840,2.144840
button_click:target_0,816728748301300,5316.041,5.316041
button_click:target_1,816743326443100,14578.142,14.578142
button_click:target_2,816745492201100,2165.758,2.165758
button_click:actual_audio,816748379763600,2887.562,2.887563
button_click:distractor_0,816751120109700,2740.346,2.740346
button_click:distractor_1,816753470825500,2350.716,2.350716
button_click:distractor_2,816755603537000,2132.711,2.132712
button_click:continue,816758283246800,2679.710,2.679710
