Event,Timestamp_ns,ms_since_last,s_since_last
screen_presented,90484594912300,0,0.0
button_click:actual_audio,90507863209300,23268.297,23.268297
button_click:target_0,90510511502000,2648.293,2.648293
button_click:target_1,90513598622800,3087.121,3.087121
button_click:target_2,90516248441500,2649.819,2.649819
button_click:actual_audio,90518266336200,2017.895,2.017895
button_click:distractor_0,90522360596200,4094.260,4.094260
button_click:distractor_1,90525322952300,2962.356,2.962356
button_click:distractor_2,90528030372600,2707.420,2.707420
button_click:actual_audio,90530742306800,2711.934,2.711934
button_click:target_0,90531941860500,1199.554,1.199554
button_click:target_1,90533013404200,1071.544,1.071544
button_click:target_2,90534589676700,1576.273,1.576272
button_click:target_1,90536291214100,1701.537,1.701537
button_click:target_0,90538182276600,1891.062,1.891063
button_click:distractor_0,90539695019000,1512.742,1.512742
button_click:distractor_1,90540703707600,1008.689,1.008689
button_click:target_0,90541839588500,1135.881,1.135881
button_click:distractor_0,90544172590700,2333.002,2.333002
button_click:actual_audio,90546253699800,2081.109,2.081109
button_click:target_0,90547766163100,1512.463,1.512463
button_click:target_1,90549845197900,2079.035,2.079035
button_click:actual_audio,90551293734900,1448.537,1.448537
button_click:target_0,90552554204500,1260.470,1.260470
button_click:target_0,90556140862700,3586.658,3.586658
button_click:distractor_0,90559604467900,3463.605,3.463605
button_click:target_1,90563195795500,3591.328,3.591328
button_click:actual_audio,90566348057200,3152.262,3.152262
button_click:target_2,90568866995200,2518.938,2.518938
button_click:distractor_2,90573654327400,4787.332,4.787332
button_click:continue,90581908970600,8254.643,8.254643
