Event,Timestamp_ns,ms_since_last,s_since_last
screen_presented,92690074514200,0,0.0
button_click:actual_audio,92694234432000,4159.918,4.159918
button_click:target_0,92697236832200,3002.400,3.002400
button_click:target_1,92700237590800,3000.759,3.000759
button_click:target_2,92703169266800,2931.676,2.931676
button_click:actual_audio,92706169809500,3000.543,3.000543
button_click:distractor_0,92708971201200,2801.392,2.801392
button_click:distractor_1,92711439381900,2468.181,2.468181
button_click:distractor_2,92713773279000,2333.897,2.333897
button_click:target_0,92715839069100,2065.790,2.065790
button_click:distractor_0,92717902921100,2063.852,2.063852
button_click:target_0,92719970489300,2067.568,2.067568
button_click:target_1,92722702891200,2732.402,2.732402
button_click:distractor_1,92724903732300,2200.841,2.200841
button_click:target_1,92726972890700,2069.158,2.069158
button_click:target_2,92729174413800,2201.523,2.201523
button_click:distractor_2,92731643116500,2468.703,2.468703
button_click:target_2,92735175520800,3532.404,3.532404
button_click:distractor_2,92737309980800,2134.460,2.134460
button_click:distractor_2,92739375706400,2065.726,2.065726
button_click:actual_audio,92741707319300,2331.613,2.331613
button_click:target_2,92743774117800,2066.798,2.066798
button_click:actual_audio,92746509354700,2735.237,2.735237
button_click:distractor_2,92749178232200,2668.878,2.668877
button_click:continue,92753838945700,4660.713,4.660713
