Event,Timestamp_ns,ms_since_last,s_since_last
screen_presented,353488363359400,0,0.0
button_click:actual_audio,353491926051400,3562.692,3.562692
button_click:target_0,353495082285300,3156.234,3.156234
button_click:target_1,353496407573800,1325.289,1.325289
button_click:target_2,353498048864100,1641.290,1.641290
button_click:actual_audio,353499943690000,1894.826,1.894826
button_click:distractor_0,353501145662700,1201.973,1.201973
button_click:distractor_1,353502344590200,1198.928,1.198927
button_click:distractor_2,353503733113000,1388.523,1.388523
button_click:target_0,353505248903400,1515.790,1.515790
button_click:distractor_0,353506448437800,1199.534,1.199534
button_click:target_0,353508090110700,1641.673,1.641673
button_click:distractor_0,353509352790800,1262.680,1.262680
button_click:target_0,353510931291700,1578.501,1.578501
button_click:distractor_0,353512131910900,1200.619,1.200619
button_click:target_1,353513457162000,1325.251,1.325251
button_click:distractor_0,353514783807800,1326.646,1.326646
button_click:target_1,353515919714900,1135.907,1.135907
button_click:distractor_0,353517056191000,1136.476,1.136476
button_click:target_1,353518319719700,1263.529,1.263529
button_click:distractor_0,353519458080500,1138.361,1.138361
button_click:distractor_1,353520722425800,1264.345,1.264345
button_click:target_1,353522425981700,1703.556,1.703556
button_click:distractor_1,353523690335700,1264.354,1.264354
button_click:target_2,353525521311900,1830.976,1.830976
button_click:distractor_1,353526658229000,1136.917,1.136917
button_click:target_2,353527857945200,1199.716,1.199716
button_click:distractor_1,353529057770800,1199.826,1.199826
button_click:target_2,353530511439900,1453.669,1.453669
button_click:distractor_1,353531964066300,1452.626,1.452626
button_click:distractor_2,353533921739800,1957.674,1.957674
button_click:distractor_2,353535183915600,1262.176,1.262176
button_click:target_1,353536574206500,1390.291,1.390291
button_click:distractor_2,353537962392200,1388.186,1.388186
button_click:target_1,353539288829500,1326.437,1.326437
button_click:distractor_2,353540552801600,1263.972,1.263972
button_click:actual_audio,353541752358500,1199.557,1.199557
button_click:distractor_1,353542827173000,1074.814,1.074815
button_click:actual_audio,353544469178200,1642.005,1.642005
button_click:target_1,353545541399500,1072.221,1.072221
button_click:actual_audio,353546678872800,1137.473,1.137473
button_click:target_2,353547750865700,1071.993,1.071993
button_click:actual_audio,353548952403200,1201.537,1.201537
button_click:distractor_2,353550025471000,1073.068,1.073068
button_click:actual_audio,353551478277500,1452.806,1.452806
button_click:target_1,353552488125600,1009.848,1.009848
button_click:actual_audio,353553561664200,1073.539,1.073539
button_click:target_0,353554635024300,1073.360,1.073360
button_click:actual_audio,353556718776700,2083.752,2.083752
button_click:distractor_0,353557856012300,1137.236,1.137236
button_click:continue,353559560636800,1704.624,1.704624
