Subject Number,Block Scheme,Stimulus Number,Stimulus Type,Subject Response,Play Count,Trial Start Timestamp,Play Button Clicked Timestamp,Audio Start Timestamp,Audio End Timestamp,Subject Response Timestamp
03132025001,imagined_sentence,2608377,distractor,target,1,205663785818700,205674204992100,205674204992500,205674874992500,205679420910500
03132025001,imagined_sentence,2241357,target,distractor,1,205681425067900,205687811780300,205687811780800,205688481780800,205690436336800
03132025001,imagined_sentence,2248228,distractor,distractor,1,205692440412900,205695926020800,205695926021200,205696596021200,205697921561700
03132025001,imagined_sentence,1905895,target,distractor,1,205699925753100,205705799954500,205705799955000,205706469955000,205713664304500
03132025001,imagined_sentence,2375287,target,target,1,205715667839800,205720462579800,205720462580300,205721132580300,205722738290600
03132025001,imagined_sentence,2417183,target,target,1,205724741995500,205733313803600,205733313804200,205733983804200,205737667653900
03132025001,imagined_sentence,1468650,distractor,distractor,1,205739671415500,205744349562200,205744349562700,205745019562700,205746304856400
03132025001,imagined_sentence,744480,target,target,1,205748308398800,205755724869500,205755724869800,205756394869800,205758032479600
03132025001,imagined_sentence,2357409,target,target,1,205760036998700,205766271144300,205766271144800,205766941144800,205768011107100
03132025001,imagined_sentence,1263190,distractor,target,1,205770014460300,205776316407600,205776316407800,205776986407800,205778514465400
03132025001,imagined_sentence,2536695,distractor,distractor,1,205780518678800,205788460202700,205788460203100,205789130203100,205790136725800
03132025001,imagined_sentence,894078,target,distractor,1,205792141524800,205796923646400,205796923646600,205797593646600,205799270266200
03132025001,imagined_sentence,201567,distractor,target,1,205801275198000,205808755806300,205808755806600,205809425806600,205811230193100
03132025001,imagined_sentence,2233970,distractor,target,1,205813234369400,205817778083000,205817778083200,205818448083200,205819769898600
03132025001,imagined_sentence,1746525,target,target,1,205821773529500,205828733094000,205828733094300,205829403094300,205830526584100
03132025001,imagined_sentence,237223,target,target,1,205859137285900,205866548541700,205866548541900,205867218541900,205877176250100
03132025001,imagined_sentence,2318346,distractor,distractor,1,205879180370800,205885447523300,205885447523700,205886117523700,205887087913400
03132025001,imagined_sentence,603509,target,distractor,1,205889092218200,205893175266100,205893175266600,205893845266600,205895313188400
03132025001,imagined_sentence,1525213,distractor,target,1,205897317532600,205901952238400,205901952239000,205902622239000,205904437469400
03132025001,imagined_sentence,74527,distractor,target,1,205906441493300,205918130465100,205918130465800,205918800465800,205921330547700
03132025001,imagined_sentence,1152436,target,distractor,1,205923334400000,205930468499300,205930468499800,205931138499800,205931773242600
03132025001,imagined_sentence,52957,distractor,target,1,205933777416400,205939338262000,205939338262300,205940008262300,205943907518200
