Subject Number,Block Scheme,Stimulus Number,Stimulus Type,Subject Response,Play Count,Trial Start Timestamp,Play Button Clicked Timestamp,Audio Start Timestamp,Audio End Timestamp,Subject Response Timestamp
02242025001,imagined_sentence,616206,target,target,1,36192063176400,36196411729500,36196411730000,36197081730000,36199337132200
02242025001,imagined_sentence,2115323,distractor,distractor,1,36201341571700,36202007901800,36202007902500,36202677902500,36205514451100
02242025001,imagined_sentence,116637,target,target,1,36207517461000,36208002859200,36208002859600,36208672859600,36209281045000
02242025001,imagined_sentence,1269675,distractor,target,1,36211284834200,36211884846600,36211884846900,36212554846900,36214622818000
02242025001,imagined_sentence,2081813,distractor,target,1,36216626130100,36218125622800,36218125623100,36218795623100,36220094559100
02242025001,imagined_sentence,1022427,target,target,1,36222097249500,36224083355400,36224083355800,36224753355800,36228223369400
02242025001,imagined_sentence,1736013,target,distractor,1,36230226650000,36231508307100,36231508307400,36232178307400,36233532699000
02242025001,imagined_sentence,173924,target,target,1,36235535688300,36236684135600,36236684136000,36237354136000,36238201090300
02242025001,imagined_sentence,2241357,target,target,1,36240204933400,36242045768600,36242045769000,36242715769000,36245954213000
02242025001,imagined_sentence,1386370,distractor,distractor,1,36247957402200,36248325375400,36248325375700,36248995375700,36251993812700
02242025001,imagined_sentence,2375287,target,target,1,36253996711300,36256091356200,36256091356600,36256761356600,36258187326300
02242025001,imagined_sentence,1359799,target,distractor,1,36260191246300,36260534318100,36260534318500,36261204318500,36262534006400
02242025001,imagined_sentence,606192,distractor,distractor,1,36264536730700,36265123324700,36265123325000,36265793325000,36266585546400
02242025001,imagined_sentence,765496,target,target,1,36268589185400,36269383128900,36269383129100,36270053129100,36272312383000
02242025001,imagined_sentence,1194259,distractor,target,1,36274315463800,36275331567800,36275331568200,36276001568200,36278629496700
02242025001,imagined_sentence,1568904,distractor,target,1,36289623905800,36292098268800,36292098269100,36292768269100,36293899487000
02242025001,imagined_sentence,1592129,distractor,distractor,1,36295902534100,36296372391100,36296372391600,36297042391600,36297947403200
02242025001,imagined_sentence,780158,target,distractor,1,36299950680100,36300235245100,36300235245400,36300905245400,36302510449200
02242025001,imagined_sentence,852895,distractor,distractor,1,36304514218200,36304762650700,36304762651000,36305432651000,36307932017700
02242025001,imagined_sentence,2685736,distractor,target,1,36309934929400,36310372802200,36310372802500,36311042802500,36312259854000
02242025001,imagined_sentence,1535124,target,target,1,36314262759100,36314547124900,36314547125200,36315217125200,36316502711700
02242025001,imagined_sentence,1471313,distractor,distractor,1,36318505712700,36318924563700,36318924564000,36319594564000,36320455412800
02242025001,imagined_sentence,744480,target,target,1,36322458443500,36322837098800,36322837099200,36323507099200,36326514113200
02242025001,imagined_sentence,1225298,target,distractor,1,36328516817200,36329156069500,36329156069900,36329826069900,36330471391600
02242025001,imagined_sentence,2204421,target,target,1,36332474351000,36333142560000,36333142560300,36333812560300,36334459739200
02242025001,imagined_sentence,1693893,target,target,1,36336463260800,36337070462600,36337070463000,36337740463000,36338365809200
02242025001,imagined_sentence,1289865,distractor,target,1,36340368846400,36341035516500,36341035516800,36341705516800,36342328958400
02242025001,imagined_sentence,290031,distractor,distractor,1,36344332359500,36344981358700,36344981358900,36345651358900,36346566628200
02242025001,imagined_sentence,612648,distractor,distractor,1,36348569711200,36349325977400,36349325977800,36349995977800,36351536050800
02242025001,imagined_sentence,1480814,target,target,1,36353538964300,36353821488300,36353821488600,36354491488600,36355540172300
02242025001,imagined_sentence,2442361,distractor,distractor,1,36366883110700,36367342442800,36367342443000,36368012443000,36368413219800
02242025001,imagined_sentence,338947,target,target,1,36370416048500,36370782403300,36370782403600,36371452403600,36371759149600
02242025001,imagined_sentence,2025857,target,target,1,36373761595100,36374156332900,36374156333200,36374826333200,36375384342500
02242025001,imagined_sentence,2357409,target,target,1,36377387422100,36377610743700,36377610744100,36378280744100,36379188932400
02242025001,imagined_sentence,696985,target,target,1,36381191932700,36381427151800,36381427152200,36382097152200,36383442442800
02242025001,imagined_sentence,1905895,target,target,1,36385446389700,36385764364600,36385764364900,36386434364900,36388576760400
02242025001,imagined_sentence,383122,distractor,target,1,36390579530700,36390827000400,36390827000700,36391497000700,36391989237900
02242025001,imagined_sentence,1946948,target,target,1,36393992955300,36394342971600,36394342971900,36395012971900,36395943827200
02242025001,imagined_sentence,476253,distractor,distractor,1,36397946518100,36398765665400,36398765665600,36399435665600,36400868554000
02242025001,imagined_sentence,537598,distractor,distractor,1,36402871308500,36403195292800,36403195293100,36403865293100,36404789645700
02242025001,imagined_sentence,1929764,target,target,1,36406792641700,36407074389500,36407074389800,36407744389800,36409119557600
02242025001,imagined_sentence,1823357,distractor,distractor,1,36411123221000,36411973680000,36411973680400,36412643680400,36413931014000
02242025001,imagined_sentence,2209754,distractor,target,1,36415935063000,36416971435000,36416971435300,36417641435300,36418165346500
02242025001,imagined_sentence,201567,distractor,target,1,36420168276300,36421820502100,36421820502300,36422490502300,36422872025400
02242025001,imagined_sentence,458777,distractor,target,1,36424874336600,36426074770100,36426074770400,36426744770400,36427499319700
02242025001,imagined_sentence,888164,distractor,target,1,36438566688300,36439738982600,36439738982800,36440408982800,36441167836000
02242025001,imagined_sentence,846716,distractor,distractor,1,36443170648800,36443893475700,36443893476100,36444563476100,36445431886800
02242025001,imagined_sentence,32605,target,distractor,1,36447435093700,36447725201400,36447725201900,36448395201900,36449052288400
02242025001,imagined_sentence,2389297,distractor,distractor,1,36451055167500,36451700522300,36451700523000,36452370523000,36453322621700
02242025001,imagined_sentence,2233970,distractor,target,1,36455326302500,36455580920900,36455580921300,36456250921300,36457685986600
02242025001,imagined_sentence,2248228,distractor,distractor,1,36459688870500,36459940659600,36459940660000,36460610660000,36461441072000
02242025001,imagined_sentence,592916,target,target,1,36463444250600,36464535788700,36464535789000,36465205789000,36465646795400
02242025001,imagined_sentence,715678,distractor,distractor,1,36467649734700,36468802592300,36468802592700,36469472592700,36470326238800
02242025001,imagined_sentence,603509,target,distractor,1,36472329282800,36473454316300,36473454316800,36474124316800,36474798869400
02242025001,imagined_sentence,1653861,distractor,distractor,1,36476801708200,36477981861300,36477981861600,36478651861600,36480544322900
02242025001,imagined_sentence,2273177,distractor,target,1,36482548058600,36483758203800,36483758204100,36484428204100,36485225998300
02242025001,imagined_sentence,237223,target,distractor,1,36487228711500,36487946660100,36487946660400,36488616660400,36489034279600
02242025001,imagined_sentence,746920,distractor,target,1,36491037184700,36492267617000,36492267617400,36492937617400,36493654157000
02242025001,imagined_sentence,138781,target,target,1,36495656965100,36496222915100,36496222915500,36496892915500,36497892490700
02242025001,imagined_sentence,2583835,distractor,target,1,36499896176100,36501100708800,36501100709300,36501770709300,36502586213200
02242025001,imagined_sentence,894078,target,target,1,36518153835300,36520356489100,36520356489400,36521026489400,36521702221900
02242025001,imagined_sentence,1793105,target,distractor,1,36523705862500,36524173239600,36524173240000,36524843240000,36525829465000
02242025001,imagined_sentence,2035948,target,target,1,36527832582100,36528293024800,36528293025200,36528963025200,36529612897700
