subject_number,block_name,trial_number,play_count,timestamp
04182026002,full_sentence,15,3,2026-04-18 17:55:14
04182026002,full_sentence,30,3,2026-04-18 17:56:51
04182026002,full_sentence,45,3,2026-04-18 17:58:18
04182026002,full_sentence,60,3,2026-04-18 17:59:50
04182026002,full_sentence,75,3,2026-04-18 18:01:20
04182026002,full_sentence,90,3,2026-04-18 18:02:54
04182026002,full_sentence,105,3,2026-04-18 18:04:23
04182026002,full_sentence,120,3,2026-04-18 18:05:55
04182026002,full_sentence,135,3,2026-04-18 18:07:23
