subject,block_type,bin3,third,n,response_rate,accuracy,hit_rate,fa_rate
3062025002,imagined_sentence,mid5,early,15,0.4,0.3333333333333333,0.3,0.6
3062025002,imagined_sentence,mid5,mid,20,0.4,0.5,0.4,0.4
3062025002,imagined_sentence,mid5,late,15,0.3333333333333333,0.13333333333333333,0.0,0.7142857142857143
3062025002,imagined_sentence,last5,early,15,0.26666666666666666,0.6,0.375,0.14285714285714285
3062025002,imagined_sentence,last5,mid,15,0.3333333333333333,0.4666666666666667,0.2857142857142857,0.375
3062025002,imagined_sentence,last5,late,19,0.3684210526315789,0.631578947368421,0.5,0.3076923076923077
3102025001,full_sentence,first5,early,20,0.7,0.6,0.8,0.6
3102025001,full_sentence,first5,mid,15,0.6,0.6,0.7142857142857143,0.5
3102025001,full_sentence,first5,late,15,0.4,0.3333333333333333,0.3,0.6
3102025001,full_sentence,mid5,early,15,0.6666666666666666,0.4666666666666667,0.625,0.7142857142857143
3102025001,full_sentence,mid5,mid,20,0.45,0.65,0.6,0.3
3102025001,full_sentence,mid5,late,15,0.26666666666666666,0.5333333333333333,0.3333333333333333,0.16666666666666666
3102025001,full_sentence,last5,early,15,0.6,0.6666666666666666,0.8333333333333334,0.4444444444444444
3102025001,full_sentence,last5,mid,15,0.6666666666666666,0.6,0.75,0.5714285714285714
3102025001,full_sentence,last5,late,19,0.2631578947368421,0.47368421052631576,0.14285714285714285,0.3333333333333333
3102025001,imagined_sentence,first5,early,20,0.5,0.55,0.5454545454545454,0.4444444444444444
3102025001,imagined_sentence,first5,mid,15,0.26666666666666666,0.4666666666666667,0.25,0.2857142857142857
3102025001,imagined_sentence,first5,late,15,0.06666666666666667,0.4,0.1,0.0
3102025001,imagined_sentence,mid5,early,15,0.6,0.4666666666666667,0.5714285714285714,0.625
3102025001,imagined_sentence,mid5,mid,20,0.35,0.4,0.14285714285714285,0.46153846153846156
3102025001,imagined_sentence,mid5,late,15,0.26666666666666666,0.4666666666666667,0.25,0.2857142857142857
3102025001,imagined_sentence,last5,early,15,0.5333333333333333,0.4,0.4444444444444444,0.6666666666666666
3102025001,imagined_sentence,last5,mid,15,0.3333333333333333,0.6,0.42857142857142855,0.25
3102025001,imagined_sentence,last5,late,19,0.3684210526315789,0.5789473684210527,0.42857142857142855,0.3333333333333333
3102025002,full_sentence,first5,early,20,0.5,0.55,0.5555555555555556,0.45454545454545453
3102025002,full_sentence,first5,mid,15,0.6,0.4,0.5,0.6666666666666666
3102025002,full_sentence,first5,late,15,0.26666666666666666,0.5333333333333333,0.0,0.3333333333333333
3102025002,full_sentence,mid5,early,15,0.4,0.5333333333333333,0.4444444444444444,0.3333333333333333
3102025002,full_sentence,mid5,mid,20,0.65,0.6,0.6923076923076923,0.5714285714285714
3102025002,full_sentence,mid5,late,15,0.3333333333333333,0.6,0.4444444444444444,0.16666666666666666
3102025002,full_sentence,last5,early,15,0.3333333333333333,0.4666666666666667,0.3333333333333333,0.3333333333333333
3102025002,full_sentence,last5,mid,15,0.8666666666666667,0.6,0.8888888888888888,0.8333333333333334
3102025002,full_sentence,last5,late,19,0.5789473684210527,0.5263157894736842,0.625,0.5454545454545454
3102025002,imagined_sentence,first5,early,20,0.75,0.6,0.8181818181818182,0.6666666666666666
3102025002,imagined_sentence,first5,mid,15,0.9333333333333333,0.5333333333333333,1.0,0.875
3102025002,imagined_sentence,first5,late,15,0.4,0.5333333333333333,0.4444444444444444,0.3333333333333333
3102025002,imagined_sentence,mid5,early,15,0.3333333333333333,0.7333333333333333,0.5714285714285714,0.125
3102025002,imagined_sentence,mid5,mid,20,0.25,0.5,0.2727272727272727,0.2222222222222222
3102025002,imagined_sentence,mid5,late,15,0.13333333333333333,0.5333333333333333,0.14285714285714285,0.125
3102025002,imagined_sentence,last5,early,15,0.7333333333333333,0.6,0.7777777777777778,0.6666666666666666
3102025002,imagined_sentence,last5,mid,15,0.13333333333333333,0.5333333333333333,0.14285714285714285,0.125
3102025002,imagined_sentence,last5,late,19,0.2631578947368421,0.5263157894736842,0.16666666666666666,0.3076923076923077
3132025001,full_sentence,first5,early,20,0.4,0.7,0.625,0.25
3132025001,full_sentence,first5,mid,15,0.6,0.6,0.7142857142857143,0.5
3132025001,full_sentence,first5,late,15,0.6,0.6,0.6666666666666666,0.5
3132025001,full_sentence,mid5,early,15,0.4,0.6,0.5,0.2857142857142857
3132025001,full_sentence,mid5,mid,20,0.4,0.35,0.2222222222222222,0.5454545454545454
3132025001,full_sentence,mid5,late,15,0.4666666666666667,0.6,0.5714285714285714,0.375
3132025001,full_sentence,last5,early,15,0.4,0.13333333333333333,0.0,0.75
3132025001,full_sentence,last5,mid,15,0.5333333333333333,0.3333333333333333,0.4,0.8
3132025001,full_sentence,last5,late,19,0.47368421052631576,0.3684210526315789,0.3333333333333333,0.6
3132025001,imagined_sentence,first5,early,20,0.55,0.4,0.45454545454545453,0.6666666666666666
3132025001,imagined_sentence,first5,mid,15,0.5333333333333333,0.6666666666666666,0.7142857142857143,0.375
3132025001,imagined_sentence,first5,late,15,0.5333333333333333,0.5333333333333333,0.5555555555555556,0.5
3132025001,imagined_sentence,mid5,early,15,0.4,0.6666666666666666,0.5714285714285714,0.25
3132025001,imagined_sentence,mid5,mid,20,0.4,0.45,0.38461538461538464,0.42857142857142855
3132025001,imagined_sentence,mid5,late,15,0.5333333333333333,0.5333333333333333,0.5555555555555556,0.5
3132025001,imagined_sentence,last5,early,15,0.6666666666666666,0.3333333333333333,0.5,0.7777777777777778
3132025001,imagined_sentence,last5,mid,15,0.5333333333333333,0.4666666666666667,0.5,0.5454545454545454
3132025001,imagined_sentence,last5,late,19,0.42105263157894735,0.5789473684210527,0.5,0.36363636363636365
3132026002,full_sentence,first5,early,20,0.45,0.7,0.6666666666666666,0.2727272727272727
3132026002,full_sentence,first5,mid,15,0.2,0.4666666666666667,0.2727272727272727,0.0
3132026002,full_sentence,first5,late,15,0.4,0.3333333333333333,0.3,0.6
3132026002,full_sentence,mid5,early,15,0.5333333333333333,0.6,0.625,0.42857142857142855
3132026002,full_sentence,mid5,mid,20,0.45,0.45,0.4166666666666667,0.5
3132026002,full_sentence,mid5,late,15,0.4666666666666667,0.5333333333333333,0.5,0.42857142857142855
3132026002,full_sentence,last5,early,15,0.6,0.4,0.5,0.6666666666666666
3132026002,full_sentence,last5,mid,15,0.6,0.3333333333333333,0.4,0.7
3132026002,full_sentence,last5,late,19,0.3684210526315789,0.5263157894736842,0.3333333333333333,0.38461538461538464
3132026002,imagined_sentence,first5,early,20,0.4,0.45,0.3333333333333333,0.45454545454545453
3132026002,imagined_sentence,first5,mid,15,0.26666666666666666,0.6,0.25,0.2727272727272727
3132026002,imagined_sentence,first5,late,15,0.4,0.3333333333333333,0.3,0.6
3132026002,imagined_sentence,mid5,early,15,0.3333333333333333,0.7333333333333333,0.5555555555555556,0.0
3132026002,imagined_sentence,mid5,mid,20,0.35,0.4,0.3076923076923077,0.42857142857142855
3132026002,imagined_sentence,mid5,late,15,0.3333333333333333,0.4,0.16666666666666666,0.4444444444444444
3132026002,imagined_sentence,last5,early,15,0.6,0.6,0.7142857142857143,0.5
3132026002,imagined_sentence,last5,mid,15,0.2,0.4,0.125,0.2857142857142857
