Subject Number,Block Scheme,Stimulus Number,Stimulus Type,Subject Response,Play Count,Trial Start Timestamp,Play Button Clicked Timestamp,Audio Start Timestamp,Audio End Timestamp,Subject Response Timestamp
03062025001,full_sentence,1617401,distractor,distractor,1,117428363552900,117429497527200,117429497527700,117431387527700,117431952562100
03062025001,full_sentence,1673452,distractor,target,1,117433962448400,117434225084600,117434225085100,117436115085100,117436540271000
03062025001,full_sentence,953491,target,target,1,117438549789400,117438823355600,117438823356700,117440713356700,117441007676700
03062025001,full_sentence,2690790,target,target,1,117443019572200,117443288687900,117443288688100,117445178688100,117445238719800
03062025001,full_sentence,1324224,distractor,distractor,1,117447248938000,117447526276900,117447526277400,117449416277400,117449788238100
03062025001,full_sentence,588063,distractor,target,1,117451798088400,117452075791800,117452075792300,117453965792300,117454157204800
03062025001,full_sentence,1559140,distractor,distractor,1,117456167132800,117456392214900,117456392215500,117458282215500,117459569456300
03062025001,full_sentence,724605,target,target,1,117461579847500,117461791374600,117461791375200,117463681375200,117463983763500
03062025001,full_sentence,2184351,distractor,distractor,1,117465994633900,117466227062300,117466227063000,117468117063000,117468576928200
03062025001,full_sentence,320025,distractor,target,1,117470588240100,117470809854600,117470809855100,117472699855100,117473041399900
03062025001,full_sentence,1248677,distractor,target,1,117475050794900,117475249606100,117475249606600,117477139606600,117477356413300
03062025001,full_sentence,1604178,target,target,1,117479366452900,117479574741500,117479574742100,117481464742100,117481644594300
03062025001,full_sentence,1303598,target,target,1,117483653995300,117484098175500,117484098175800,117485988175800,117486030902100
03062025001,full_sentence,2265258,target,distractor,1,117488040920000,117488280000500,117488280000800,117490170000800,117490361923500
03062025001,full_sentence,417922,distractor,distractor,1,117492372754900,117492558551700,117492558552300,117494448552300,117494969968700
03062025001,full_sentence,2380621,distractor,target,1,117505588257800,117506266170400,117506266170800,117508156170800,117508383274700
03062025001,full_sentence,996037,target,target,1,117510393455100,117510690182600,117510690183000,117512580183000,117513173010700
03062025001,full_sentence,2487625,target,distractor,1,117515183184200,117515358162700,117515358163600,117517248163600,117517271548900
03062025001,full_sentence,772560,distractor,target,1,117519280480500,117519574942700,117519574943000,117521464943000,117521868497000
03062025001,full_sentence,1585751,target,distractor,1,117523879322700,117524078927700,117524078928100,117525968928100,117526122308700
03062025001,full_sentence,1717516,distractor,target,1,117528133143900,117528181870100,117528181870500,117530071870500,117530280791700
03062025001,full_sentence,1841210,target,distractor,1,117532291690600,117532503746500,117532503746900,117534393746900,117534413148200
03062025001,full_sentence,2354618,target,target,1,117536423290700,117536656252500,117536656252900,117538546252900,117538577936200
03062025001,full_sentence,2416540,distractor,distractor,1,117540588702700,117540881594400,117540881594900,117542771594900,117543162756500
03062025001,full_sentence,33624,distractor,distractor,1,117545172041600,117545426367100,117545426367900,117547316367900,117547592171800
03062025001,full_sentence,1285990,distractor,target,1,117549602412400,117549832563700,117549832564100,117551722564100,117552438188100
03062025001,full_sentence,972144,distractor,target,1,117554448953900,117554698772000,117554698772300,117556588772300,117556719556300
03062025001,full_sentence,1084017,target,target,1,117558730666400,117558982820400,117558982820800,117560872820800,117560930440700
03062025001,full_sentence,137369,target,target,1,117562942629200,117563352816200,117563352816700,117565242816700,117565717434800
03062025001,full_sentence,1154680,distractor,distractor,1,117567727283800,117568056606900,117568056607400,117569946607400,117570208405100
03062025001,full_sentence,254758,distractor,distractor,1,117582874119400,117583841776200,117583841776600,117585731776600,117585815495100
03062025001,full_sentence,854858,target,distractor,1,117587827397700,117587951603600,117587951603900,117589841603900,117589964126600
03062025001,full_sentence,1152401,target,target,1,117591976223800,117592058556800,117592058557300,117593948557300,117594286743500
03062025001,full_sentence,2457843,distractor,target,1,117596296477300,117596327647300,117596327647700,117598217647700,117598915685000
03062025001,full_sentence,2455086,target,distractor,1,117600925858000,117601807942500,117601807942900,117603697942900,117603894400500
03062025001,full_sentence,1784932,target,target,1,117605904447800,117606130629300,117606130629800,117608020629800,117608061231400
03062025001,full_sentence,63332,distractor,distractor,1,117610071348800,117610294359900,117610294360400,117612184360400,117613252323600
03062025001,full_sentence,2675662,target,target,1,117615262847400,117615329007000,117615329007300,117617219007300,117617789623700
03062025001,full_sentence,2645024,distractor,target,1,117619799005500,117620104498200,117620104498600,117621994498600,117622123764800
03062025001,full_sentence,1633194,distractor,distractor,1,117624134089500,117624378085100,117624378085500,117626268085500,117626859176800
03062025001,full_sentence,422402,target,target,1,117628869578800,117629062575200,117629062575500,117630952575500,117631173462300
03062025001,full_sentence,2501681,target,target,1,117633184467300,117633431481400,117633431481900,117635321481900,117635763452600
03062025001,full_sentence,2363886,target,distractor,1,117637773686600,117638094996000,117638094996500,117639984996500,117641105777100
03062025001,full_sentence,314781,target,target,1,117643113967400,117643408839400,117643408839800,117645298839800,117646486809100
03062025001,full_sentence,1372543,distractor,distractor,1,117648496662500,117650360518500,117650360519000,117652250519000,117652448153400
03062025001,full_sentence,83820,distractor,target,1,117663157510200,117663729480500,117663729480700,117665619480700,117665655162100
03062025001,full_sentence,2241916,target,distractor,1,117667665261500,117667864554300,117667864554500,117669754554500,117670043224800
03062025001,full_sentence,2098961,distractor,target,1,117672053708000,117672246848600,117672246849100,117674136849100,117674514535900
03062025001,full_sentence,144254,distractor,target,1,117676524417100,117676794635900,117676794636300,117678684636300,117685943546800
03062025001,full_sentence,364046,distractor,target,1,117687953268800,117688249934700,117688249935100,117690139935100,117690300297700
03062025001,full_sentence,2649655,target,target,1,117692309737300,117692713852000,117692713852300,117694603852300,117694756934600
03062025001,full_sentence,185130,distractor,target,1,117696766934900,117697022455700,117697022456000,117698912456000,117699741053700
03062025001,full_sentence,1361028,target,distractor,1,117701751147000,117702055368000,117702055368800,117703945368800,117704056439100
03062025001,full_sentence,2262329,distractor,target,1,117706066316300,117706370460100,117706370460600,117708260460600,117708842003000
