subject_number,block_name,trial_number,play_count,timestamp
03172026001,imagined_sentence,15,3,2026-03-17 16:27:30
03172026001,imagined_sentence,30,3,2026-03-17 16:29:41
03172026001,imagined_sentence,45,3,2026-03-17 16:31:33
03172026001,imagined_sentence,60,3,2026-03-17 16:33:08
03172026001,imagined_sentence,75,3,2026-03-17 16:34:34
03172026001,imagined_sentence,90,3,2026-03-17 16:36:01
03172026001,imagined_sentence,105,3,2026-03-17 16:37:24
03172026001,imagined_sentence,120,3,2026-03-17 16:38:56
03172026001,imagined_sentence,135,3,2026-03-17 16:40:24
