subject_number,block_name,trial_number,play_count,timestamp
03172026001,full_sentence,15,3,2026-03-17 16:51:26
03172026001,full_sentence,30,3,2026-03-17 16:52:59
03172026001,full_sentence,45,3,2026-03-17 16:54:29
03172026001,full_sentence,60,3,2026-03-17 16:55:52
03172026001,full_sentence,75,3,2026-03-17 16:57:25
03172026001,full_sentence,90,3,2026-03-17 16:58:58
03172026001,full_sentence,105,3,2026-03-17 17:00:28
03172026001,full_sentence,120,3,2026-03-17 17:01:53
03172026001,full_sentence,135,3,2026-03-17 17:03:19
