r_total,template_contrib,residual_contrib
0.017507201671468853,9.99988485160454e-13,0.01750720167046885
0.02174343081205194,1.678749721877346e-12,0.021743430810373186
-0.023402458151991167,3.0140885435937896e-12,-0.02340245815500524
-0.013958801125094272,5.884943410454079e-12,-0.01395880113097922
0.012435171718857347,-1.0899858666416663e-11,0.01243517172975718
0.013801594397204785,6.1717176946781495e-12,0.01380159439103306
-0.013055940042902798,1.217425097157905e-11,-0.013055940055077063
0.021020020849590752,-1.4078482935904214e-11,0.021020020863669255
0.0037694951406298605,-2.3968509393732474e-12,0.003769495143026727
-0.021258441978333906,7.781862646712702e-12,-0.02125844198611573
0.006382689436730369,5.946475827497712e-12,0.0063826894307838665
0.0076078278259948205,-8.0344524126005e-12,0.007607827834029276
0.015273171300164683,-1.041363773637463e-11,0.015273171310578345
0.0017112652805445449,4.112594854964721e-12,0.0017112652764319494
0.015323473268826285,-9.037598358837669e-12,0.015323473277863903
-0.015967837270410092,1.098951149361444e-12,-0.015967837271509026
0.001257198724118712,1.8835785011545437e-12,0.0012571987222351317
0.01621325291354413,-3.0799385680820816e-12,0.016213252916624052
-0.011156789081221165,-6.633101019744179e-13,-0.011156789080557885
-0.015936711949523535,-2.6132869892213155e-12,-0.015936711946910254
-0.03795790644837211,-8.235251784441658e-12,-0.03795790644013688
-0.024261520593996454,4.279537154856326e-12,-0.024261520598275993
0.0006120463195970769,3.5504812130738254e-12,0.0006120463160465774
-0.01513919093555592,2.329186363896414e-12,-0.015139190937885093
-0.01738583733262981,-4.123030644141915e-12,-0.017385837328506758
-0.016130590079279056,1.075878935335744e-11,-0.01613059009003783
-0.0016137440839672505,-7.96805825980046e-12,-0.0016137440759991857
-0.014218661482265447,4.058834028767199e-13,-0.014218661482671344
-0.00759104556396149,-5.396579964989325e-13,-0.007591045563421824
0.01908747732126168,-2.6743266975845455e-12,0.019087477323935998
0.029910363275437096,3.049346931921182e-12,0.02991036327238777
0.02439155845001413,-1.6824637593764693e-12,0.02439155845169658
0.007067675139347179,-1.0108643909050216e-11,0.007067675149455793
0.011045849475142097,-8.080192242452087e-12,0.011045849483222289
-0.029260494467523133,5.237557490450306e-13,-0.02926049446804691
0.018132548827452244,-1.007067792130167e-11,0.01813254883752293
0.03419346824182257,6.597497527244347e-12,0.03419346823522507
-0.0017670594568430958,3.722049238856485e-12,-0.0017670594605651304
-0.03770401140491934,-4.899357568161968e-12,-0.037704011400019985
-0.029700795524819863,-8.933539604405399e-12,-0.029700795515886325
0.03385107133140296,3.626583794650689e-13,0.0338510713310403
0.009138175205016289,-3.117456523459631e-12,0.009138175208133727
-0.014909765072378494,6.90543185034748e-12,-0.014909765079283932
-0.019563499831190358,2.2357473706296047e-12,-0.019563499833426094
-0.00432661292794063,-2.4470166725458714e-12,-0.004326612925493587
-0.003858340808194775,-6.022094952334143e-12,-0.003858340802172672
0.011912665749293326,-3.9336551185270084e-12,0.011912665753227011
0.02059859545627801,-3.201159761931294e-12,0.020598595459479188
-0.009822310227666654,3.2487291955554984e-12,-0.009822310230915367
0.00130945906351019,6.5863131277603e-12,0.001309459056923877
0.026576890042414196,-3.3078857645466984e-12,0.02657689004572209
0.0041463943342544335,1.0836333154915441e-11,0.0041463943234180565
0.009371748246739075,-5.483443684394796e-13,0.009371748247287414
-0.03568298937496952,1.0062698640099306e-11,-0.035682989385032296
-0.014281368366596383,-3.556674597914285e-12,-0.014281368363039712
0.014297100049452062,-4.7909628225536776e-12,0.014297100054243023
-0.007339543677990971,-4.316424531296871e-12,-0.0073395436736745446
-0.00526932536539288,1.0789452948582214e-11,-0.005269325376182328
-0.005366696654470697,4.180850253162422e-12,-0.005366696658651517
-0.013855632368798733,-1.0280707358289749e-11,-0.01385563235851801
-0.004425125706216906,-7.730296892629788e-13,-0.004425125705443851
0.0213051974526927,1.0452510091747182e-11,0.021305197442240215
0.018846758486253355,-3.5303897841132444e-12,0.018846758489783753
0.017299515474543153,-1.898901004814274e-12,0.01729951547644205
0.0061827217328384145,6.461466983482242e-13,0.006182721732192245
-0.031495093348502465,-5.528260023257705e-12,-0.03149509334297417
0.006490479006051916,-6.144683262968591e-13,0.006490479006666381
0.015105097967223518,-6.59415960535489e-12,0.0151050979738177
0.008543535319432746,3.5642361505816376e-12,0.008543535315868529
0.01937800023747358,3.0786944524805614e-12,0.019378000234394874
0.019557850695253384,2.6852929566412763e-12,0.019557850692568105
0.004494564330582789,8.695376005044295e-12,0.004494564321887378
0.025125485979329,-7.506697144959893e-12,0.025125485986835682
-0.007755359226370627,1.214286408059809e-12,-0.007755359227584925
-0.012431120311559173,-3.883576028605548e-12,-0.012431120307675592
-0.002965553956284142,-1.5039120002937722e-11,-0.0029655539412450148
-0.009311306195986224,5.824534340543209e-12,-0.009311306201810761
-0.020956666621825163,8.543484811264263e-12,-0.02095666663036864
-0.011342105015461151,-1.0020060477224416e-11,-0.011342105005441083
0.009770039156405567,3.5904365342109237e-12,0.009770039152815135
0.005325782058415809,1.488796766803937e-11,0.0053257820435278404
-0.0023497111182195717,-2.5741650745247453e-12,-0.0023497111156454194
0.01666321104307322,-5.846876908823815e-12,0.016663211048920108
0.006292999663118582,8.686100670882644e-12,0.006292999654432504
0.00047607559473770934,-4.318034614587344e-12,0.00047607559905574773
-0.005733320491437693,1.2748868713998685e-11,-0.005733320504186575
0.0236188870438476,1.35356176832487e-12,0.02361888704249405
-0.006195857582322878,8.17935727160536e-12,-0.006195857590502282
0.009241594381465828,2.9899131264419502e-12,0.00924159437847592
-0.0041214270036197915,3.3487650477293432e-12,-0.004121427006968532
-0.035465043055664294,3.72805255698061e-12,-0.035465043059392354
-0.0518484193500609,3.025235258683878e-12,-0.05184841935308613
0.01703515391405589,9.228410720024322e-12,0.01703515390482749
0.02098727066702166,1.2657759486426737e-11,0.02098727065436391
0.02121965423022692,-4.054076341222349e-12,0.021219654234280974
0.015900604135152967,-4.953670968622318e-12,0.015900604140106637
0.02259192524769165,5.3359042388903395e-12,0.0225919252423557
-0.010263220932668517,2.7274572670867506e-12,-0.010263220935395983
-0.00801628166743453,-2.3855783673842764e-12,-0.008016281665048957
0.005828897524759369,1.600080884154115e-13,0.005828897524599348
0.004782807344204398,-3.910532878503021e-12,0.004782807348114931
0.0016964324536722177,6.639770946323242e-12,0.001696432447032464
0.02532839868164355,-5.84639471439267e-13,0.025328398682228175
0.025142234513459573,1.0677196304365899e-11,0.025142234502782378
-0.018363833865138457,-6.694700769004872e-12,-0.01836383385844375
0.0076364359240530845,1.2263169260681563e-11,0.007636435911789921
-0.026163133705592968,-2.7764786540759284e-12,-0.026163133702816494
-0.010666301644954536,-5.1111526280017185e-12,-0.010666301639843391
0.002496119907704802,1.6951186140484388e-13,0.0024961199075352867
0.004168226325843178,-1.1639590108111796e-11,0.004168226337482792
0.0059033593962795495,-5.401043065987374e-12,0.005903359401680608
-0.014247265059715812,1.952271011292988e-12,-0.014247265061668067
0.005432779960272035,5.573560258510542e-12,0.005432779954698457
0.009831424866629808,-1.7456163361414202e-12,0.009831424868375417
0.007615115539966696,4.724707444471431e-12,0.007615115535241994
-0.002684074516404916,8.105630333997756e-12,-0.00268407452451051
