subject_number,block_name,trial_number,play_count,timestamp
04042026003,full_sentence,15,3,2026-04-04 15:17:39
04042026003,full_sentence,30,3,2026-04-04 15:19:33
04042026003,full_sentence,45,3,2026-04-04 15:21:13
04042026003,full_sentence,60,3,2026-04-04 15:23:03
04042026003,full_sentence,75,3,2026-04-04 15:24:52
04042026003,full_sentence,90,3,2026-04-04 15:26:31
04042026003,full_sentence,105,3,2026-04-04 15:28:15
04042026003,full_sentence,120,3,2026-04-04 15:29:59
04042026003,full_sentence,135,3,2026-04-04 15:31:30
