Event,Timestamp_ns,ms_since_last,s_since_last
screen_presented,468395537721600,0,0.0
key_press:space_page1,468422725263800,27187.542,27.187542
key_press:space_page2,468452058448300,29333.184,29.333185
key_press:space_page3,468503467713600,51409.265,51.409265
key_press:space_page4,468519712149800,16244.436,16.244436
key_press:space_page5,468523435120400,3722.971,3.722971
