Event,Timestamp_ns,ms_since_last,s_since_last
screen_presented,203737425462900,0,0.0
button_click:actual_audio,203738874874500,1449.412,1.449412
button_click:target_0,203741160221500,2285.347,2.285347
button_click:target_1,203743590470100,2430.249,2.430249
button_click:target_2,203746250394100,2659.924,2.659924
button_click:actual_audio,203749194606600,2944.213,2.944212
button_click:distractor_0,203751673451000,2478.844,2.478844
button_click:distractor_1,203754359093500,2685.642,2.685643
button_click:distractor_2,203756873222600,2514.129,2.514129
button_click:continue,203759049779700,2176.557,2.176557
