Subject Number,Block Scheme,Stimulus Number,Stimulus Type,Subject Response,Play Count,Trial Start Timestamp,Play Button Clicked Timestamp,Audio Start Timestamp,Audio End Timestamp,Subject Response Timestamp
03102025001,imagined_sentence,2306490,distractor,target,1,469878057633900,469878704187200,469878704187500,469879374187500,469879703207400
03102025001,imagined_sentence,2066255,target,distractor,1,469881713988800,469882135342700,469882135343000,469882805343000,469883033319500
03102025001,imagined_sentence,2029437,target,distractor,1,469885044288800,469885264280500,469885264280800,469885934280800,469886912025200
03102025001,imagined_sentence,876536,distractor,distractor,1,469888922363600,469889147758500,469889147758800,469889817758800,469890633956800
03102025001,imagined_sentence,1588337,target,target,1,469892647186000,469892791339100,469892791339400,469893461339400,469893662196700
03102025001,imagined_sentence,476253,distractor,target,1,469895672817600,469895931495400,469895931495900,469896601495900,469896704128800
03102025001,imagined_sentence,1883593,target,target,1,469898720111900,469898843323200,469898843323400,469899513323400,469899814267100
03102025001,imagined_sentence,2485538,distractor,distractor,1,469901825267600,469901875182800,469901875183300,469902545183300,469902866837100
03102025001,imagined_sentence,627157,distractor,distractor,1,469904878538900,469905069651300,469905069651600,469905739651600,469905890563400
03102025001,imagined_sentence,846716,distractor,target,1,469907901774800,469908040601900,469908040602100,469908710602100,469908840760500
03102025001,imagined_sentence,138781,target,distractor,1,469910853142400,469910936938600,469910936938800,469911606938800,469911691565900
03102025001,imagined_sentence,2209754,distractor,distractor,1,469913703715100,469913852076200,469913852076500,469914522076500,469915061123500
03102025001,imagined_sentence,2540015,distractor,target,1,469917073008900,469917268103700,469917268104100,469917938104100,469918254347100
03102025001,imagined_sentence,1480814,target,target,1,469920266312500,469920286409800,469920286410200,469920956410200,469921045499000
03102025001,imagined_sentence,435296,target,target,1,469923062667700,469923133643400,469923133643700,469923803643700,469924058302000
03102025001,imagined_sentence,852895,distractor,distractor,1,469933539444200,469933812321900,469933812322300,469934482322300,469934633130500
03102025001,imagined_sentence,2442361,distractor,target,1,469936648134300,469936736365000,469936736365400,469937406365400,469938212197000
03102025001,imagined_sentence,1791871,distractor,distractor,1,469940224284700,469940387230500,469940387230800,469941057230800,469941167980400
03102025001,imagined_sentence,150539,target,target,1,469943180179600,469943225074500,469943225074800,469943895074800,469944433678400
03102025001,imagined_sentence,1263190,distractor,distractor,1,469946445992900,469946630002400,469946630002800,469947300002800,469947587859900
03102025001,imagined_sentence,164296,target,target,1,469949600001700,469949727641200,469949727641600,469950397641600,469950437278600
03102025001,imagined_sentence,780158,target,target,1,469952451156000,469952564263200,469952564263400,469953234263400,469953394071000
03102025001,imagined_sentence,2608377,distractor,target,1,469955406524100,469955513369400,469955513369700,469956183369700,469956589051300
03102025001,imagined_sentence,616206,target,distractor,1,469958602006200,469958621355400,469958621355600,469959291355600,469960179068300
03102025001,imagined_sentence,2455734,distractor,target,1,469962191215800,469962360862700,469962360863000,469963030863000,469963419840200
03102025001,imagined_sentence,1468650,distractor,target,1,469965430581000,469965487486000,469965487486300,469966157486300,469967762834000
03102025001,imagined_sentence,537598,distractor,distractor,1,469969775768700,469969925264800,469969925265200,469970595265200,469971914146100
03102025001,imagined_sentence,2583835,distractor,target,1,469973929454700,469973995791200,469973995791500,469974665791500,469974879769900
03102025001,imagined_sentence,732981,target,distractor,1,469976890663000,469976925417100,469976925417400,469977595417400,469977798761700
03102025001,imagined_sentence,2274164,target,target,1,469979810802800,469979849290000,469979849290500,469980519290500,469980653890400
03102025001,imagined_sentence,2260363,target,distractor,1,469990925038700,469991223556000,469991223556100,469991893556100,469993026314800
03102025001,imagined_sentence,1793105,target,target,1,469995042360900,469995221204600,469995221205000,469995891205000,469996969091700
03102025001,imagined_sentence,2107267,target,distractor,1,469998980963600,469999108249500,469999108249900,469999778249900,470000006566700
03102025001,imagined_sentence,1194259,distractor,distractor,1,470002020194800,470002160877000,470002160877400,470002830877400,470003091035500
03102025001,imagined_sentence,1023966,distractor,target,1,470005104968500,470005222630600,470005222630800,470005892630800,470006835359800
03102025001,imagined_sentence,805150,distractor,target,1,470008846075900,470008884266800,470008884267200,470009554267200,470011392921400
03102025001,imagined_sentence,173924,target,distractor,1,470013404769600,470013568999000,470013568999300,470014238999300,470015015181100
03102025001,imagined_sentence,592916,target,target,1,470017026328000,470017141230500,470017141230700,470017811230700,470021103857200
03102025001,imagined_sentence,1300288,target,distractor,1,470023117295500,470023286236400,470023286236800,470023956236800,470024046309700
03102025001,imagined_sentence,1653861,distractor,distractor,1,470026055890400,470026189451500,470026189452000,470026859452000,470028292737600
03102025001,imagined_sentence,1182143,target,distractor,1,470030304473200,470033937167000,470033937167300,470034607167300,470034614364800
03102025001,imagined_sentence,2522869,target,distractor,1,470036623852300,470044172143800,470044172144100,470044842144100,470045539027800
03102025001,imagined_sentence,2304969,distractor,target,1,470047551306600,470048428752000,470048428752300,470049098752300,470052838035000
