subject_number,block_name,trial_number,play_count,timestamp
04042026002,imagined_sentence,15,3,2026-04-04 13:12:31
04042026002,imagined_sentence,30,3,2026-04-04 13:14:13
04042026002,imagined_sentence,45,3,2026-04-04 13:16:07
04042026002,imagined_sentence,60,3,2026-04-04 13:17:50
04042026002,imagined_sentence,75,3,2026-04-04 13:19:32
04042026002,imagined_sentence,90,3,2026-04-04 13:21:10
04042026002,imagined_sentence,105,3,2026-04-04 13:22:48
04042026002,imagined_sentence,120,3,2026-04-04 13:24:22
04042026002,imagined_sentence,135,3,2026-04-04 13:26:01
